,data,data,lci,lci,lci,lci,random_walk,random_walk,random_walk,random_walk,direct_neighbor,direct_neighbor,direct_neighbor,direct_neighbor,diamond,diamond,diamond,diamond,gcn,gcn,gcn,gcn,node2vec,node2vec,node2vec,node2vec
C1836038,Poor head control,,0.0,0.0,0.5609780439121757,0.00020620437880612244,0.05,0.0,0.6558000278512741,0.0028513745699959327,0.05,0.0,0.6132003434990485,0.0023716779333205424,0.0,0.0,0.4930371814510514,6.498156648788272e-05,0.0,0.0,0.3429513066889477,0.00011981416841098125,0.05,0.05,0.4909552987049158,0.0021667602825837166
C0002871,Anemia,hematopoietic system ,0.03333333333333333,0.01333333333333333,0.7763667647654195,0.004903445848703182,0.04,0.01333333333333333,0.7883371482848291,0.004557167128812632,0.02,0.0,0.6957303685710282,0.0025830146822235123,0.0,0.0,0.4995932794568754,0.000742060857381663,0.06666666666666668,0.006666666666666665,0.4976985721181546,0.004724778686100051,0.006666666666666665,0.0,0.7113480014325532,0.0022430120369376573
C0020445,"Hypercholesterolemia, Familial",inherited metabolic disorder,0.65,0.15,0.967626851121118,0.034872862118187346,0.45,0.1,0.9700060350030176,0.0282274909806138,0.4,0.0,0.7943932500812405,0.00931275930823082,0.45,0.45,0.7208903950605822,0.052576440746483134,0.7,0.5,0.8778167216006685,0.09413548377195716,0.7,0.5,0.8798338053015181,0.072039815510032
C4022020,Mucosal telangiectasiae,,0.4,0.25,0.9012393817017128,0.0928121525336428,0.3,0.1,0.8787216265144131,0.01566316362683243,0.15,0.0,0.7987629392378035,0.0024307772717529746,0.15,0.15,0.5690340249733092,0.03414660754569293,0.2,0.0,0.7201434340621083,0.00591702029162356,0.0,0.0,0.7020238592582276,0.0006950737604010393
C0009404,Colorectal Neoplasms,,0.03311688311688312,0.0047619047619047615,0.7359861288502998,0.005381592335204926,0.03268398268398268,0.01883116883116883,0.7174502097568208,0.004937811417768864,0.0,0.0,0.6607938965562073,0.002048695276085053,0.03766233766233766,0.01861471861471861,0.5190734798943579,0.016463963983988632,0.023593073593073596,0.01406926406926407,0.5694834909425173,0.008045240895582357,0.023376623376623374,0.009307359307359308,0.6862994000486388,0.0054735718593602245
C0029456,Osteoporosis,musculoskeletal system ,0.09301470588235294,0.0125,0.8500428801287758,0.00894826371368802,0.05625,0.00625,0.8000403971880395,0.005729542275199799,0.0125,0.0,0.7148801091875336,0.0023719905909736732,0.01213235294117647,0.01213235294117647,0.5022260551724896,0.0015612473012431706,0.04375,0.0,0.585708382132999,0.004338108620455332,0.030882352941176475,0.018382352941176468,0.7401910781839376,0.006083897955215285
C0151786,Muscle Weakness,,0.13529411764705884,0.029411764705882356,0.7860089554127163,0.0205248298702723,0.041176470588235294,0.0,0.7591654083431661,0.005097352426551791,0.0,0.0,0.6861959849166206,0.00255584845713243,0.047058823529411764,0.017647058823529408,0.5314235695680994,0.003011854115815453,0.12941176470588234,0.052941176470588235,0.5393320296276738,0.01745052518445363,0.05882352941176471,0.011764705882352941,0.6868138698879748,0.008803740672441126
C0000737,Abdominal Pain,,0.1022222222222222,0.0,0.8092083242717041,0.005840018456426215,0.06111111111111112,0.02,0.7845049761290791,0.005835386303705874,0.0,0.0,0.6855558662399934,0.0015294247538548984,0.031111111111111114,0.031111111111111114,0.5192607004898459,0.0025834449630456288,0.04111111111111111,0.01,0.5253020888350368,0.003629447500799743,0.02,0.0,0.6828783877548907,0.0020823833503823674
C0151818,Opisthotonus,,0.0,0.0,0.6423803555679338,0.00023933672474398668,0.0,0.0,0.6193473518080118,0.00022643104110884547,0.0,0.0,0.4885043865756858,6.498156648788272e-05,0.0,0.0,0.4930371814510514,6.498156648788272e-05,0.0,0.0,0.4790187067725015,0.0001518103443228012,0.0,0.0,0.6465232326045582,0.0008564085671284386
C4280679,Increased calcium level in kidney,,0.0,0.0,0.5870316200027859,0.0005984193817602817,0.0,0.0,0.5675720852486419,0.000242943478755892,0.0,0.0,0.4883317082230579,9.28548214866057e-05,0.05,0.05,0.5183358870780517,0.0023609393531395483,0.0,0.0,0.40709244555880575,0.0002529819755460937,0.0,0.0,0.5868853600780053,0.00039156988626519153
C1843156,"Hearing loss, progressive sensorineural",,0.3,0.13333333333333333,0.8450880003715054,0.01943956602414015,0.13333333333333333,0.03333333333333333,0.8231177053342001,0.03833983396284814,0.1,0.05,0.7434518281167766,0.009271375446946204,0.2,0.2,0.5943082257515246,0.02139768225118311,0.2333333333333333,0.05,0.7237326243769542,0.009348804059207893,0.2,0.1,0.7270363146651808,0.016148507624793022
C0038356,Stomach Neoplasms,cancer,0.07666666666666669,0.030000000000000006,0.7971123237835379,0.01886649092453089,0.06333333333333332,0.01333333333333333,0.8008188675103103,0.00883503763568071,0.0,0.0,0.7172249925514734,0.002704105042470387,0.04,0.016666666666666666,0.5281041539257658,0.006808058451639479,0.05,0.01666666666666667,0.5972423985824279,0.013116019150742878,0.04666666666666667,0.01333333333333333,0.68658653619984,0.00755990025225914
C0003635,Apraxias,,0.13333333333333333,0.03333333333333333,0.8238891469267688,0.014952824678470584,0.06666666666666668,0.03333333333333333,0.8608964235949838,0.03564659506701722,0.03333333333333333,0.03333333333333333,0.6066012540640966,0.0030435038210655145,0.13333333333333333,0.03333333333333333,0.6017227899055582,0.004223495105521454,0.06666666666666668,0.0,0.6215373896888063,0.003294864812461238,0.06666666666666668,0.03333333333333333,0.6163895339835888,0.007765710566052364
C4020860,Supratentorial atrophy,,0.06555555555555555,0.02222222222222222,0.7546174731850748,0.004188742514824853,0.021111111111111112,0.021111111111111112,0.723762993332505,0.01334331744652811,0.01111111111111111,0.01111111111111111,0.5908302791237007,0.0015173662869590804,0.021111111111111112,0.01,0.5092725545616432,0.0024486700606971253,0.02,0.01,0.4293001718639997,0.002384171281018739,0.02222222222222222,0.0,0.6044689298877707,0.0013398001520508196
C0427068,Monoparesis - leg,,0.08333333333333333,0.08333333333333333,0.7620968990447882,0.04741561011467249,0.08333333333333333,0.03333333333333333,0.8059851686715278,0.010566322437678759,0.05,0.05,0.6631155852801387,0.0032460982577881873,0.0,0.0,0.5097696344805165,0.00042762368195556653,0.0,0.0,0.4489611877448021,0.0003714820906320643,0.0,0.0,0.6209318347189324,0.0006085144337016588
C0595939,Stillbirth,,0.05,0.0,0.847378255419897,0.0026600132712245954,0.0,0.0,0.8080520867183509,0.001418304753114882,0.0,0.0,0.6243140986955108,0.0006702394853899987,0.0,0.0,0.49303653497980604,7.427092644376604e-05,0.0,0.0,0.4440590037602711,0.0003899918527274239,0.0,0.0,0.6796318648159325,0.0004892447802670943
C0009421,Comatose,,0.37666666666666665,0.15999999999999998,0.8700265879106398,0.047622284289602176,0.2033333333333333,0.06000000000000001,0.833436894408012,0.014883103541861648,0.0,0.0,0.7539905120692061,0.0018748393105898703,0.14333333333333334,0.09333333333333334,0.5921575740663225,0.014331510812601997,0.2933333333333333,0.15333333333333335,0.7429666837201371,0.044863976030684635,0.2566666666666667,0.09333333333333334,0.8771700541060105,0.017316184423548674
C0079541,Holoprosencephaly,,0.4,0.05,0.7106512858601801,0.011307138781389529,0.4,0.1,0.7613058211865193,0.023026027539298763,0.4,0.2,0.6958418438399405,0.015960954157126003,0.2,0.2,0.5944085971590382,0.06005570082470831,0.1,0.05,0.721444155603008,0.015915335123903983,0.05,0.05,0.8005872249559001,0.0060651726695399215
C0240635,Byzanthine arch palate,,0.11973684210526316,0.04157894736842105,0.7965884998374049,0.014930627230042988,0.08763157894736842,0.020789473684210524,0.7810987002236915,0.00894438144053474,0.005263157894736842,0.0,0.6985804205796273,0.002338514917432977,0.020789473684210524,0.010526315789473684,0.5214123611781748,0.004251271688853646,0.051578947368421064,0.020526315789473684,0.5036830526512875,0.007131873557392735,0.021052631578947368,0.005263157894736842,0.6224714842479725,0.002890817447883089
C0023015,Language Disorders,,0.15,0.0,0.844476420349053,0.003802296451022295,0.15,0.15,0.8435202376531749,0.009945725879407523,0.05,0.0,0.7726339119940587,0.0016529885835301751,0.1,0.0,0.5682568232454512,0.001492075705133502,0.35,0.0,0.8216510397326402,0.006788509475357686,0.0,0.0,0.762042796138136,0.0007915729483456772
C4021395,Abnormality of the antihelix,,0.2,0.2,0.7122801318048916,0.10018125253702044,0.2,0.0,0.7041165823548521,0.006093347048805345,0.0,0.0,0.5870515617023251,0.0011085549868731603,0.0,0.0,0.4930384740335082,4.640801930573604e-05,0.0,0.0,0.513723488188611,0.0012595143710829651,0.0,0.0,0.6200909639392955,0.0005369192064089216
C4025669,Decreased circulating ACTH level,,0.0,0.0,0.8774007890461825,0.0006826825676168214,0.1,0.0,0.8910582501740543,0.004643697984234843,0.0,0.0,0.6796310048735206,0.0011441518077494664,0.1,0.1,0.5933998607565559,0.03383223348662856,0.0,0.0,0.7187839405894639,0.0010029750751104028,0.1,0.0,0.8732211650034809,0.0022737329644508487
C0241181,Fragile skin,,0.5,0.35,0.8724813129671757,0.13115554382334027,0.15,0.05,0.849946608477645,0.008849656533798083,0.05,0.0,0.8078613213241098,0.003384981453843275,0.35,0.2,0.6699916430660663,0.044724437197763686,0.3,0.1,0.7392636612656112,0.012726144360247216,0.3,0.05,0.8391870560378848,0.057982239865068286
C0235659,Reduced fetal movement,,0.06000000000000001,0.04,0.7851246996822444,0.013826501805723531,0.04,0.0,0.7783137254901961,0.002004838308382865,0.0,0.0,0.6992528869255212,0.0011643734748691284,0.02,0.0,0.5031002092536621,0.0005148742080236117,0.0,0.0,0.3636121832132062,0.00030821568888589,0.0,0.0,0.6279223436410137,0.000943897946691269
C4021800,Enamel abnormalities,,0.2333333333333333,0.03333333333333333,0.8384617766835447,0.04162683421709505,0.06666666666666668,0.0,0.8181074929158731,0.002907377058137218,0.0,0.0,0.6599595856366424,0.0009326101222272273,0.03333333333333333,0.03333333333333333,0.5265170870689521,0.004465067926517066,0.1,0.1,0.6489308000805191,0.04499972994822874,0.0,0.0,0.767375853579226,0.0011081591025502893
C1837249,"Malformations of Cortical Development, Group II",,0.4333333333333333,0.36666666666666653,0.8665131701198551,0.1981768867552737,0.33333333333333337,0.2333333333333333,0.8099441760351823,0.09791638875198007,0.2666666666666667,0.06666666666666668,0.7284344126482702,0.010886449966195356,0.26666666666666666,0.26666666666666666,0.6282325250085169,0.266773498448044,0.3,0.03333333333333333,0.6934021648239338,0.009128865918783204,0.26666666666666666,0.13333333333333333,0.7497108148285794,0.04811828494296521
C0344482,Hypoplasia of corpus callosum,,0.04444444444444444,0.0,0.7454972231280051,0.0023302849783413985,0.02222222222222222,0.02222222222222222,0.7402263422410625,0.01328053905036854,0.01111111111111111,0.01111111111111111,0.6281672644834708,0.0013346773265975529,0.01111111111111111,0.0,0.509695760417799,0.0008564081869166615,0.04444444444444444,0.02222222222222222,0.40192207160344295,0.0028077580258749147,0.01111111111111111,0.0,0.5590529132570407,0.000989283730055599
C0023904,"Liver Neoplasms, Experimental",,0.13666666666666666,0.1,0.8412465897817459,0.022971290081812,0.03666666666666667,0.02,0.797104259672619,0.002822787378631803,0.0,0.0,0.6504033358134921,0.0007251277479572696,0.06000000000000001,0.02,0.5599170696924602,0.004849325971519483,0.07666666666666666,0.04,0.5865096416170635,0.025733709140005702,0.0,0.0,0.7266956535218254,0.0014477970191061336
C0234860,Weak cry,,0.05,0.0,0.7536107242339832,0.0033205241488132864,0.15,0.1,0.8216852367688021,0.057513631322802135,0.15,0.15,0.6877878365831013,0.015928511808946902,0.3,0.1,0.6443500464252553,0.06086336430308746,0.2,0.2,0.7539995357474466,0.036890760467859336,0.05,0.0,0.7653621169916434,0.0014500977536753149
C0263454,Chloracne,,0.06666666666666668,0.0,0.7367552886700117,0.0032689435524125123,0.11666666666666665,0.05833333333333333,0.7865797094715976,0.009187252045817756,0.0,0.0,0.6671333937310289,0.0014417914571295285,0.0,0.0,0.493031035123583,0.00015329327164211967,0.13333333333333333,0.03333333333333333,0.5818752710153008,0.006889427774087296,0.0,0.0,0.6423221365297653,0.00100553568590195
C0027643,"Neoplasm Recurrence, Local",,0.06666666666666668,0.03333333333333333,0.8044558518380873,0.005278584331297797,0.13333333333333333,0.06666666666666668,0.8420747003623525,0.015171747348270934,0.0,0.0,0.7312482579206542,0.0009835771433043775,0.13333333333333333,0.0,0.5769364179751618,0.003447807867050053,0.16666666666666666,0.06666666666666668,0.6521257239307505,0.009370123394723321,0.0,0.0,0.7687738084177274,0.0006680761961769401
C4025846,Abnormality of vision,,0.20833333333333331,0.075,0.7286777576405348,0.013550394120373543,0.05833333333333333,0.0,0.7209125269141998,0.003296552318705784,0.05833333333333333,0.0,0.6339860510866366,0.0021775756558040644,0.1,0.1,0.5436927831218924,0.02138381724905435,0.1,0.1,0.6208215220657713,0.019179688734057516,0.0,0.0,0.718380268599842,0.0010326525650793306
C0023264,Leigh Disease,inherited metabolic disorder,0.6,0.225,0.9189749636031348,0.037884334567393235,0.5083333333333334,0.275,0.8888977945048477,0.032937083583430636,0.575,0.025,0.8048266502493572,0.024891486948438624,0.3916666666666667,0.25,0.7244213285630209,0.07684804906441177,0.575,0.4083333333333333,0.8982177152061455,0.14073644188652026,0.5333333333333334,0.2333333333333333,0.916574512901527,0.04119858495365697
C0344232,Blurred vision,,0.5,0.25,0.8930033892009842,0.05471430737903147,0.3,0.05,0.8870490737731556,0.012386207008723376,0.25,0.0,0.7902235479827291,0.00527990578903903,0.4,0.25,0.7448558428896421,0.02598165227980686,0.5,0.05,0.6801615673893866,0.017025126768243602,0.5,0.4,0.8324643669622545,0.052933551589837737
C0013132,Drooling,,0.11666666666666665,0.03333333333333333,0.7874655519430253,0.0043992459872080865,0.03333333333333333,0.0,0.8026405016256387,0.001821112827755364,0.0,0.0,0.6322971822263508,0.0010883693160781377,0.03333333333333333,0.0,0.5098157609537081,0.0005536466301559248,0.08333333333333333,0.08333333333333333,0.4588032203127419,0.04002716634636581,0.0,0.0,0.6470490788047685,0.0009934954304749103
C1835884,Triangular face,,0.08333333333333333,0.03333333333333333,0.8530353349768207,0.007006385827334875,0.05666666666666665,0.0,0.847543141541467,0.0037652486665802525,0.0,0.0,0.7036834271361458,0.0012210783204574054,0.05,0.0,0.526462471122688,0.001081957370549481,0.08333333333333333,0.08333333333333333,0.4820197838659162,0.015661264036753983,0.0,0.0,0.5968452796254089,0.0009580578373055963
C1390474,Increased susceptibility to fractures,,0.3,0.2,0.8517884782070331,0.03217521503530495,0.25,0.2,0.8855505510153542,0.09975202136810636,0.1,0.05,0.7455562778603269,0.005215527503267236,0.05,0.0,0.518268248514116,0.0010732506428770814,0.2,0.1,0.5716884905894006,0.010188290735466659,0.05,0.05,0.8268418771669144,0.007542943276745731
C0240671,Partial thromboplastin time increased (finding),,0.8,0.5,0.96460131811009,0.10719698608334592,0.7,0.55,0.9307412048640121,0.12669311985602946,0.8,0.65,0.8986122714192891,0.053174969577011115,0.6,0.5,0.7967929081964169,0.14412287245926664,0.7,0.7,0.8165320709180358,0.13387395307098374,0.8,0.7,0.934189640768588,0.2321731885130233
C1408258,Kidney damage,,0.1,0.1,0.6108612362420471,0.014878150793912385,0.05,0.0,0.6510921221690739,0.0018020249921923922,0.0,0.0,0.6129038375207048,0.0010348381470941805,0.0,0.0,0.4930339478939302,0.00011144389502420296,0.2333333333333333,0.1,0.5590233594947289,0.01152411552221408,0.0,0.0,0.5339022275886623,0.0005730627433641201
C0541764,Delayed bone age,,0.10384615384615384,0.04395604395604395,0.8119973586771738,0.009593844985846485,0.07307692307692308,0.014835164835164838,0.7874556915402776,0.00560294276356412,0.0,0.0,0.7316934372694807,0.0023657899397462835,0.07472527472527472,0.036813186813186814,0.5492288019608065,0.0068177065572670465,0.0967032967032967,0.044505494505494514,0.5512679785903576,0.013456663580383615,0.028571428571428567,0.021428571428571432,0.6754088689762296,0.003949868085519481
C4011556,Eyebrow abnormalities,,0.0,0.0,0.8271942446043166,0.0024437743294833357,0.1,0.0,0.8765676491065213,0.002714272925317252,0.0,0.0,0.5867695521002554,0.0010510011994951925,0.3,0.2,0.6444906010675331,0.010813776004806793,0.3,0.3,0.7639429101879787,0.14828918966535307,0.2,0.0,0.7751752146669761,0.005229032674066348
C0220697,"POLYDACTYLY, POSTAXIAL",,0.15,0.1,0.8130424692504062,0.005607550981997249,0.05,0.05,0.7905291250870272,0.0033689822737122165,0.1,0.0,0.6062833604084475,0.001727337882104777,0.2,0.0,0.5939939661174286,0.005088428272235115,0.15,0.05,0.5983406822928754,0.028276839519797564,0.1,0.1,0.8142144349036899,0.004893389015332177
C0151639,Decreased fertility in females,,0.4,0.25,0.8430294377118447,0.058757584825613815,0.2,0.05,0.8534313042670754,0.05471566407116503,0.2,0.0,0.736580071504852,0.006692254844069656,0.1,0.1,0.5686028694804289,0.0630667314763124,0.1,0.0,0.6593536704276362,0.003882332977662395,0.1,0.1,0.8240934206249708,0.02235958627915425
C0917801,Sleeplessness,,0.25,0.25,0.8543173483125204,0.030875025005469486,0.0,0.0,0.7674133048604986,0.0006644910281503027,0.0,0.0,0.4817023350819367,7.427092644376604e-05,0.0,0.0,0.5178264704516968,0.00027624061765906747,0.0,0.0,0.34411006917041914,0.00023953208778605917,0.0,0.0,0.6384267211364374,0.0002972573660096114
C0003028,Anhidrosis,integumentary system ,0.15,0.15,0.8297484218343854,0.006623954314148507,0.2,0.1,0.8287179725213516,0.038157348980513685,0.0,0.0,0.7358649740066839,0.0016098800036767498,0.1,0.0,0.5434970293353139,0.001978773008136275,0.0,0.0,0.5676151132565911,0.0009600030927799269,0.0,0.0,0.631767545488303,0.0002664109465932876
C0020473,Hyperlipidemia,inherited metabolic disorder,0.24166666666666664,0.03333333333333333,0.8390120187095376,0.009707524686152923,0.14999999999999994,0.08333333333333333,0.8504940680853701,0.009070498358797491,0.0,0.0,0.7512113573707523,0.0021928848704985413,0.03333333333333333,0.0,0.5097822383297711,0.0005015941605387409,0.11666666666666665,0.05833333333333333,0.6497692283864572,0.008227735324163555,0.08333333333333333,0.05,0.8139709754359881,0.0312463779982541
C0476397,Electroretinogram abnormal,,0.25555555555555554,0.08888888888888889,0.7935184753859928,0.022595081124547053,0.13333333333333336,0.02222222222222222,0.7547325869681112,0.018803682259418347,0.11111111111111108,0.02222222222222222,0.7033009321801421,0.006818042836450812,0.05555555555555556,0.02222222222222222,0.526573086339239,0.004307703917046621,0.03333333333333333,0.01111111111111111,0.6635673359109331,0.010500659876624208,0.07777777777777778,0.02222222222222222,0.6763078213071225,0.00585186558000971
C0238288,"Muscular Dystrophy, Facioscapulohumeral",musculoskeletal system ,0.1,0.0,0.8029566024599675,0.004667481189094946,0.4,0.1,0.8279786493385937,0.040366941639186485,0.2,0.0,0.6873102808076119,0.004669115355376937,0.0,0.0,0.4930378278022743,5.569393093524347e-05,0.0,0.0,0.6421211417962405,0.0014711718458388795,0.2,0.1,0.8017266187050359,0.010912689178633372
C1843663,Sphincter disturbances,,0.15,0.1,0.8772132212989184,0.025213165428675462,0.15,0.15,0.8442481778933197,0.035861469901189914,0.05,0.0,0.5281474861891277,0.0016400787434700766,0.0,0.0,0.5177011280813334,0.00023854796633005255,0.0,0.0,0.5695255559166241,0.0005004825230106975,0.15,0.0,0.8323476161738079,0.002612647325122429
C0743359,ear infection chronic,,0.2333333333333333,0.11666666666666667,0.8492542819499341,0.03617113969594737,0.15666666666666668,0.07666666666666666,0.8374793458885531,0.0139437245654924,0.05666666666666665,0.0,0.7577574207548633,0.002459778714846228,0.11666666666666667,0.07666666666666667,0.5520305355343719,0.012169147668638315,0.1733333333333333,0.02,0.5500494458653027,0.008502656770381136,0.06000000000000001,0.04,0.7372085561497326,0.0064708404833461785
C0558165,Curly hair (finding),,0.5,0.4,0.930996147240403,0.11752970686273782,0.2,0.1,0.9195074966346376,0.022501145302213556,0.0,0.0,0.7846342199322287,0.002975532241563979,0.5,0.2,0.7460265515480666,0.04534830032710367,0.6,0.25,0.7261523464698509,0.05692567241392426,0.2,0.1,0.8413661049993036,0.10411411012152487
C0007785,Cerebral Infarction,nervous system ,0.4,0.3,0.8637559753097879,0.02298079663067181,0.3,0.1,0.8738107393140575,0.01836207951316591,0.4,0.0,0.694507356012438,0.0072714345551731846,0.4,0.3,0.6953125725158954,0.11781810698386808,0.3,0.0,0.6390889683018519,0.007913942464904188,0.4,0.1,0.9496774492968856,0.02163417463294201
C0010036,Corneal dystrophy,nervous system ,0.1,0.0,0.7122232536551404,0.002427811487631301,0.0,0.0,0.7278997447203528,0.0007546092320503779,0.0,0.0,0.4943095845903922,5.569393093524347e-05,0.0,0.0,0.4930378278022743,5.569393093524347e-05,0.0,0.0,0.639361800881875,0.0019866989265319808,0.0,0.0,0.6415177535391042,0.0004964581584187813
C0009324,Ulcerative Colitis,gastrointestinal system ,0.09,0.07333333333333332,0.7826928980047441,0.01245419143805117,0.12666666666666665,0.03666666666666667,0.7811036695967629,0.022368154857107383,0.09666666666666668,0.02,0.6682482985287506,0.003779970404669643,0.0,0.0,0.5029900934840239,0.00036155490599855584,0.11333333333333333,0.03666666666666667,0.5814375300373625,0.012869266747179595,0.05666666666666665,0.0,0.7415241151574345,0.0032163860737551113
C0038002,Splenomegaly,,0.1131578947368421,0.04298245614035088,0.8188369028259042,0.02742457001185356,0.09152046783625732,0.010818713450292398,0.7839031742474429,0.009931563648725984,0.005555555555555555,0.0,0.6989082940455188,0.002327302041729007,0.02631578947368421,0.021052631578947368,0.5089240461126613,0.0029216227211225675,0.059649122807017535,0.0216374269005848,0.6108299463584169,0.007331321507009386,0.032163742690058485,0.005263157894736842,0.7152862503458121,0.003735105360579939
C0008311,Cholangitis,gastrointestinal system ,0.1,0.0,0.8163735090731888,0.003938019297695222,0.0,0.0,0.7878869448183041,0.0012928899163892414,0.0,0.0,0.4940896644544485,4.640801930573604e-05,0.0,0.0,0.4930384740335082,4.640801930573604e-05,0.0,0.0,0.6623427855385899,0.0009618432103104328,0.1,0.0,0.6178447115607741,0.002169293721539966
C0747085,Recurrent otitis media,,0.19,0.06999999999999999,0.8093076923076923,0.034696103070168974,0.09,0.045,0.7576240994654891,0.010119156877401182,0.025,0.025,0.6395032535440389,0.003315641601091469,0.1,0.075,0.5660739019288867,0.01129743426394852,0.115,0.025,0.5849290030211479,0.0054599340219613135,0.0,0.0,0.6188368580060424,0.0008339760948747022
C0032461,Polycythemia,hematopoietic system ,0.2,0.1,0.9615079365079364,0.0147915426726558,0.3,0.2,0.9600923605309571,0.020652556818298563,0.0,0.0,0.8359649122807017,0.0032068275441305967,0.0,0.0,0.5431588229833844,0.0008464097423491036,0.35,0.1,0.8024969831987375,0.012108226653344278,0.1,0.0,0.9512276060521676,0.0034484786040211344
C4022012,Death in early adulthood,,0.4166666666666666,0.18333333333333326,0.9243982104986144,0.022037899999808368,0.15,0.1,0.8904325144352079,0.015369053884303088,0.11666666666666665,0.0,0.7298580473381941,0.0038823691556637892,0.25,0.0,0.6602911809780336,0.006775920812450075,0.5,0.03333333333333333,0.8223385810925865,0.023033260266318068,0.2333333333333333,0.18333333333333326,0.8374897444232883,0.0230371279606477
C0238397,Pulmonary artery stenosis,,0.2,0.1,0.8011677578121373,0.011577224329117057,0.05,0.0,0.7791649254770859,0.002095631091853755,0.0,0.0,0.5988717091516924,0.0007287807716612673,0.15,0.1,0.6189487858104658,0.007162048755043168,0.1,0.05,0.6063855225890329,0.007041427061883405,0.0,0.0,0.6745855968797881,0.0006187944434948751
C0030044,Acrocephaly,,0.2,0.2,0.8591366906474821,0.2005335295295132,0.1,0.0,0.806651195172894,0.00255435643028189,0.0,0.0,0.5893803666744024,0.0010127412750406716,0.0,0.0,0.4930378278022743,5.569393093524347e-05,0.2,0.1,0.6330819215595266,0.011888594611585932,0.0,0.0,0.6389603156184729,0.0004745766095018436
C1837260,Prominent forehead,,0.030952380952380957,0.0,0.7566329854417337,0.0021208950693292266,0.0,0.0,0.7417690398635022,0.0013014534524589687,0.0,0.0,0.5866420705089854,0.0008059762946457929,0.014285714285714284,0.014285714285714284,0.5002506149039421,0.0009563741287435467,0.014285714285714284,0.0,0.39990072902125023,0.0008944735105775176,0.016666666666666666,0.0,0.6101428128254559,0.0011666922439286561
C1853241,Flat face,,0.31000000000000005,0.19333333333333333,0.8745981554677208,0.04574067203523592,0.19666666666666666,0.15666666666666668,0.8565347593582888,0.07139800466800375,0.15666666666666668,0.06000000000000001,0.7076572890025574,0.010094272779592541,0.02,0.02,0.5031653103929319,0.010237096430245831,0.15666666666666668,0.04,0.5631732155312718,0.012095819612171488,0.14,0.06000000000000001,0.7690910640936217,0.02819411453368098
C0018772,"Hearing Loss, Partial",,0.09883040935672514,0.04912280701754386,0.7884914742997845,0.02245360714435529,0.09298245614035086,0.01111111111111111,0.7907811839540371,0.008084916634832729,0.01111111111111111,0.0,0.6722399233952328,0.0024633513233041,0.03888888888888888,0.02222222222222222,0.5154256010396361,0.0029992964599703828,0.07602339181286549,0.04883040935672515,0.5097782633972846,0.01925271064669374,0.05497076023391813,0.010818713450292398,0.6349821141547827,0.003787984599932953
C0853087,Nail abnormality,,0.31666666666666665,0.0,0.8395055565874194,0.008651814329086878,0.2833333333333333,0.1,0.8339269130757799,0.014674709373876032,0.15,0.05,0.7284585500247648,0.006008628373402823,0.2333333333333333,0.08333333333333333,0.610969229816741,0.018049876100624883,0.3833333333333333,0.2333333333333333,0.7027055473006438,0.10760667855263302,0.3333333333333333,0.13333333333333333,0.8109552996532937,0.020961474388642185
C4021782,Abnormality of the fingernails,,0.18,0.14,0.7947447224030504,0.02898081113645808,0.07666666666666666,0.07666666666666666,0.77492265724294,0.008812693345764573,0.02,0.0,0.6556202920115316,0.002014720041555027,0.04,0.04,0.5232000371989212,0.02429861204996066,0.06000000000000001,0.0,0.4805579838184693,0.0023333992128285927,0.0,0.0,0.6151154716513221,0.0006513848340493234
C0262361,abnormal growth,,0.4166666666666666,0.16666666666666666,0.9433757508204842,0.022636019793165964,0.2,0.0,0.9018631184593472,0.0055988363591483615,0.11666666666666665,0.0,0.6944741160443371,0.0034825021147828128,0.26666666666666666,0.15,0.6279103969286023,0.06478059872516576,0.4333333333333333,0.03333333333333333,0.8023321877515635,0.012955781696274827,0.15,0.03333333333333333,0.8569183850393213,0.010623937639727538
C4021776,Abnormality of the voice,,0.115,0.06999999999999999,0.7285789987449449,0.009006812649591859,0.09,0.02,0.6801224840793938,0.02277365925902999,0.095,0.0,0.6667575419513783,0.002598731185771213,0.02,0.0,0.5031195091340119,0.0005702082521304218,0.025,0.0,0.5083537860828337,0.0011402840855020354,0.0,0.0,0.6742999581648306,0.0007350956214363777
C0522214,Abnormal visual evoked potential,,0.21666666666666665,0.15,0.6105908260573409,0.058089288719180426,0.0,0.0,0.7070770635952691,0.00201706570644815,0.05,0.0,0.6039534181683076,0.001665763107146044,0.0,0.0,0.4930336243730261,0.00011609224231208579,0.06666666666666668,0.06666666666666668,0.5746570995108057,0.00751824350448205,0.03333333333333333,0.0,0.5378568332404483,0.0007975576672162477
C0234428,Disturbance of consciousness,,0.55,0.25,0.8846739382687401,0.07684948448129013,0.45,0.0,0.8816871663959155,0.01398515205115666,0.4,0.25,0.7699002088651659,0.023632270899475626,0.25,0.25,0.7685657925272685,0.03292083217844397,0.55,0.1,0.8720538407983291,0.060986055605587584,0.45,0.15,0.934950104432583,0.0423693469607204
C0151825,Bone pain,,0.1,0.0,0.7359580079940511,0.0029450055387050425,0.045,0.045,0.7393653560141289,0.009451968607501865,0.025,0.025,0.6080299544525004,0.002894280417313961,0.0,0.0,0.5179924242424241,0.0004931686451950382,0.025,0.0,0.5556055958356572,0.001226539390876091,0.0,0.0,0.6584576594162483,0.0009475625289690645
