Disease ID,Disease Name,Ranks,Recall-at-25,Mean Average Precision,AUROC,Recall-at-100,Nodes
C4025900,Abnormality of female internal genitalia,1983.4285714285713,0.4,0.2575485600761679,0.8842454625632457,0.4,10290.0
C0751495,"Seizures, Focal",5345.5,0.0,0.0012566159535272233,0.725052216291483,0.0,6807.5
C0426421,Wide nose,4758.457142857143,0.05833333333333333,0.009654227939365063,0.7814097202862188,0.09166666666666666,7877.657142857143
C1842680,Hypoplastic lobules,5865.727272727273,0.0,0.0003848700001666261,0.6857699805068227,0.0,4806.363636363636
C0042109,Urticaria,4538.193548387097,0.0,0.0026665658556848932,0.7913813527826814,0.03333333333333333,5039.967741935484
C0393706,Early infantile epileptic encephalopathy with suppression bursts,6684.6,0.0,0.000593343613649515,0.6686615306075092,0.0,7402.5
C1843300,Sparse eyelashes,5072.5625,0.08333333333333333,0.0469380442249884,0.767070460704607,0.08333333333333333,7526.1875
C0003803,Arnold Chiari Malformation,4944.090909090909,0.3,0.2002079468621052,0.7895583867075096,0.3,5478.818181818182
C0020428,Hyperaldosteronism,3854.8947368421054,0.15,0.08484129629325102,0.7685462902776489,0.35,2979.842105263158
C1850667,Highly variable phenotype and severity,4396.5906040268455,0.05333333333333333,0.01851284811209382,0.793760465602534,0.12714285714285714,7170.758389261745
C1837098,Easy fatigability,4935.333333333333,0.2,0.13490931540158732,0.7577081108686567,0.3,4480.777777777777
C0021390,Inflammatory Bowel Diseases,7418.24,0.0,0.0007847989197552561,0.6438475292587775,0.0,8599.08
C0019163,Hepatitis B,3828.9166666666665,0.35,0.06444761255253327,0.7005012763982362,0.35,3213.0833333333335
C0013990,Pathological accumulation of air in tissues,4067.3333333333335,0.0,0.0009111310197039385,0.8112895241631086,0.0,4757.111111111111
C0677776,Hereditary Breast and Ovarian Cancer Syndrome,172.92857142857142,0.35,0.16041180898582316,0.9937566727011096,0.7,5563.285714285715
C0029454,Osteopetrosis,5957.083333333333,0.0,0.0009667099874007543,0.6721675562775585,0.0,8288.833333333334
C1860127,Impaired T cell function,9995.714285714286,0.0,0.00021988684108797284,0.5222636123102632,0.0,7110.428571428572
C0032209,Platybasia,5295.2307692307695,0.0,0.008248833089986524,0.745490623839584,0.25,5204.615384615385
C3278923,Dilated ventricles (finding),4729.140495867769,0.008333333333333333,0.0030360347678618166,0.7790232612523385,0.016666666666666666,7127.809917355372
C0240379,Open mouth,5200.488888888889,0.0,0.001607206155785788,0.756259180922276,0.02,7751.488888888889
C0279680,Transitional cell carcinoma of bladder,1185.764705882353,0.2,0.03604765365856415,0.940933147632312,0.55,3799.8823529411766
C0023470,Myeloid Leukemia,3039.0,0.3,0.05986715479600271,0.8411757195914579,0.3,8415.29411764706
C0241355,Small testicle,4176.8,0.07142857142857142,0.012294725885388392,0.8054185730245921,0.14999999999999997,6138.24
C1321329,Slowed saccades,7831.090909090909,0.0,0.00031147618619082435,0.6226979485751415,0.0,9181.181818181818
C1839839,MAJOR AFFECTIVE DISORDER 2,6879.727272727273,0.0,0.0004085902999827019,0.667211129169569,0.0,7404.227272727273
C0473527,Hypoalphalipoproteinemias,4862.9,0.0,0.003633013870504239,0.774358379356755,0.2,3825.9
C4072831,Delayed closure of the soft spot on the skull,3469.2727272727275,0.0,0.001716399472976271,0.8301413255360623,0.0,5611.818181818182
C0006267,Bronchiectasis,4996.95,0.075,0.015207994328947604,0.7692731328716829,0.125,6956.625
C0080178,Spina Bifida,4356.684210526316,0.1,0.042515951961627566,0.7770649549633207,0.1,6865.368421052632
C0232513,Premature tooth loss,1450.4444444444443,0.15,0.02500544458130969,0.921730349598403,0.25,5050.5
C2937365,Recurrent aphthous ulcer,2831.8,0.0,0.0013599241747527576,0.8735864822207781,0.0,4717.533333333334
C0012819,Diverticular disease of colon,1628.3333333333333,0.15,0.11858227477332035,0.9215161080679604,0.35,5414.8
C0041948,Uremia,1028.5294117647059,0.05,0.012901078099662327,0.9569858402971215,0.25,4336.941176470588
C0085612,Ventricular arrhythmia,4280.727272727273,0.0,0.0005205473698495962,0.7903856864383181,0.0,3192.909090909091
C1847879,X-linked dominant,4501.2807017543855,0.05333333333333333,0.021040875339949812,0.7952728682170543,0.29,6237.6140350877195
C0003886,Arthrogryposis,5363.87037037037,0.016666666666666666,0.0023888161538458317,0.7492792478568882,0.016666666666666666,5238.2962962962965
C1866730,Rhizomelia,5222.2307692307695,0.03333333333333333,0.0027960629673254274,0.7697931664421841,0.03333333333333333,5684.346153846154
C1389113,Generalized amyotrophy,4393.1,0.0,0.0007977782906935678,0.7960904489947532,0.0,5135.55
C0028754,Obesity,5068.011627906977,0.023230769230769232,0.010334846836015859,0.7630373293076237,0.06215384615384615,6252.410852713178
C4011556,Eyebrow abnormalities,2622.0833333333335,0.1,0.012088987994944452,0.8948642376421443,0.3,5606.75
C4024748,Aplasia/Hypoplasia of the iris,3154.777777777778,0.1111111111111111,0.01088013698157678,0.8536394200028875,0.2222222222222222,9070.888888888889
C0546964,Genu recurvatum,1298.5833333333333,0.4,0.06485056348561652,0.937386864701787,0.7,3064.1666666666665
C0917798,Cerebral Ischemia,1821.68,0.03333333333333333,0.009490420025652879,0.9136084277664251,0.31666666666666665,5140.96
C0026827,Muscle hypotonia,4525.090265486726,0.010651629072681704,0.011551807863930074,0.7857358545289003,0.03900375939849624,6423.736283185841
C1855285,Protruding ears,4135.875,0.016666666666666666,0.00493729268285875,0.8047762894749081,0.05,6694.482142857143
C4023909,Aplasia/Hypoplasia of the abdominal wall musculature,3531.4117647058824,0.1,0.01454732760271354,0.8557068245125349,0.35,4229.941176470588
C0856975,Autistic behavior,4588.55,0.0,0.002803436969522579,0.7872904768537865,0.1,8157.9
C0242383,Age related macular degeneration,4877.722222222223,0.25,0.029621340061303174,0.7908120154139004,0.25,5539.333333333333
C0745103,Hyperlipoproteinemia Type IIa,2289.7272727272725,0.3,0.028760864473082754,0.9054012345679011,0.5,5265.909090909091
C0220697,"POLYDACTYLY, POSTAXIAL",3379.5833333333335,0.0,0.0015352257291886245,0.8256927361336738,0.0,8524.583333333334
C0338474,Central nervous system demyelination,2248.5925925925926,0.18333333333333332,0.02757204641860621,0.9013825669608299,0.4,4520.2962962962965
C0006663,Calcinosis,2433.659090909091,0.095,0.016010793296712754,0.8864105424626969,0.185,4999.045454545455
C0241703,High pitched voice,2746.818181818182,0.03333333333333333,0.00334935936800421,0.8692848850708149,0.06666666666666667,6016.136363636364
C1855728,Low posterior hairline,3134.8823529411766,0.09666666666666666,0.016276562762816037,0.8542978703617594,0.21333333333333332,7398.078431372549
C0005283,beta Thalassemia,6137.7,0.2,0.030873566612312858,0.6893279806933679,0.4,4933.2
C0685381,Congenital hypoplasia of radius,5333.347826086957,0.05,0.004753987963621287,0.7396883997399462,0.1,5633.434782608696
C0220994,Hyperammonemia,3290.448275862069,0.15,0.0223523325104341,0.8540931190387712,0.21666666666666665,4232.206896551724
C1836047,Long face,4913.197183098591,0.014285714285714285,0.0042451990031193,0.7670441549979389,0.05535714285714286,7911.281690140845
C0026848,Myopathy,4877.0,0.02222222222222222,0.005942778740182039,0.7702662452303662,0.07666666666666666,5526.40625
C0011609,Drug Eruptions,3534.222222222222,0.1,0.0073883216502929295,0.7927921444821022,0.2,2482.6111111111113
C0006111,Brain Diseases,6227.652173913043,0.0,0.0012040535819136384,0.7095434351877651,0.0,5329.173913043478
C0023904,"Liver Neoplasms, Experimental",4465.981132075472,0.08,0.02089039029830944,0.7915042162698414,0.13999999999999999,4842.207547169812
C0025202,melanoma,6291.827586206897,0.024761904761904763,0.009200643710865892,0.7049108787469283,0.06404761904761905,7193.31527093596
C0034065,Pulmonary Embolism,3828.2380952380954,0.3333333333333333,0.05001700975760585,0.8189991951461119,0.4333333333333333,4799.142857142857
C0239998,Recurrent infections,5070.708333333333,0.0,0.0013884122099998644,0.7658136129062253,0.0,6487.729166666667
C0948896,Primary hypogonadism,4504.176470588235,0.0,0.005473693736094931,0.7841886199259707,0.16666666666666666,5785.588235294118
C4020859,Pyramidal tract disease,6120.7,0.0,0.0002915985697486042,0.6932125121826705,0.0,7622.4
C0948023,Urine phosphorous concentration above normal,6627.473684210527,0.0,0.00028281791216611986,0.6560068251462532,0.0,4628.368421052632
C3277697,"Decreased visual acuity, progressive",5162.888888888889,0.03333333333333333,0.008160897728258528,0.7620796741167541,0.175,7003.472222222223
C0020443,Hypercholesterolemia,3594.7105263157896,0.025,0.012036577098324768,0.8345313056678594,0.1,5410.473684210527
C0344482,Hypoplasia of corpus callosum,5792.644444444444,0.0,0.0023681257761616137,0.7305528382064461,0.03333333333333333,8600.644444444444
C0399526,Class III malocclusion,4687.358974358975,0.0375,0.008440517366005373,0.7795816761221924,0.125,6220.346153846154
C0014170,Endometrial Neoplasms,3802.596153846154,0.04,0.0077276785528862055,0.819800356506239,0.08,6379.5
C1855081,"MICROCEPHALY, PRIMARY AUTOSOMAL RECESSIVE, 1",2844.8,0.4,0.06268078331076396,0.883903537276019,0.4,12379.133333333333
C0011570,Mental Depression,3575.170731707317,0.02033333333333333,0.011446097647221914,0.8326440883424835,0.04083333333333334,4416.430894308943
C1849311,Short first metacarpals,3091.181818181818,0.0,0.009026684210148983,0.8727849716884805,0.35,7310.272727272727
C1835884,Triangular face,3188.2758620689656,0.05,0.008243875098555394,0.8523289455323504,0.13333333333333333,5798.775862068966
C0023473,"Myeloid Leukemia, Chronic",2780.304347826087,0.0,0.003367803353228427,0.8670366242531191,0.03333333333333333,4057.9565217391305
C1837404,"High, narrow palate",3280.34375,0.025,0.006347096393987654,0.8394068912117693,0.15,6432.75
C0027697,Nephritis,2830.9411764705883,0.1,0.05470740747808368,0.8682799442896936,0.15,2219.235294117647
C0855740,Abnormal platelet function,2602.0,0.45,0.054002055636489944,0.9066094221397076,0.55,5504.666666666667
C0520966,Abnormal coordination,6483.0,0.0,0.0004282118515800468,0.7325302882606881,0.0,7758.0
C0039231,Tachycardia,3480.309523809524,0.065,0.011118575481195983,0.8359805949337671,0.13999999999999999,4757.261904761905
C4020844,Bullet vertebral body,3593.9375,0.3,0.026420610711027,0.8459994893458985,0.5,4642.875
C0011168,Deglutition Disorders,5424.630769230769,0.0,0.002615898822999062,0.7464403287010277,0.015384615384615385,6681.407692307693
C1859424,Increased chromosomal breakage,2091.4074074074074,0.41666666666666663,0.19667406440675528,0.89421040408732,0.6,5206.333333333333
C0026826,Muscle Hypertonia,5022.625,0.04583333333333333,0.011445908571548011,0.7665702097598087,0.10416666666666667,6116.636363636364
C0018817,Atrial Septal Defects,4041.211764705882,0.08055555555555556,0.012388973759127151,0.8118585638661202,0.14027777777777778,6537.717647058824
C0029124,Optic Atrophy,4607.142857142857,0.023809523809523808,0.010075261883467718,0.7839316107761323,0.06666666666666667,6988.433333333333
C0005741,Blepharitis,5529.235294117647,0.1,0.007357365922786253,0.7691504178272981,0.2,7454.35294117647
C1837899,Isoelectric focusing of serum transferrin consistent with CDG type I,602.9,0.4,0.14532985269169826,0.9720657168051238,0.7,7759.5
C0028738,Nystagmus,4821.0,0.00978494623655914,0.0065421464414308515,0.773623567362429,0.03903225806451612,7309.2508143322475
C0022568,Keratitis,1127.608695652174,0.2333333333333333,0.05688781870964007,0.9510812358750504,0.4333333333333334,5640.086956521739
C1860834,Infantile muscular hypotonia,3904.5,0.3,0.035883281958457754,0.8601171965653285,0.3,3923.3333333333335
C0152021,Congenital heart disease,1888.25,0.11666666666666665,0.030354395964812108,0.9069590860539636,0.2333333333333333,5090.708333333333
C0018995,Hemochromatosis,3700.3333333333335,0.4,0.03729451690635422,0.7859596194012533,0.55,6926.0
C1849089,Broad forehead,3614.135593220339,0.016666666666666666,0.0063144601777036305,0.8313743138896642,0.05,6261.864406779661
C0339527,Leber Congenital Amaurosis,6316.684210526316,0.0,0.0018467048544526337,0.6906096202061472,0.1,10051.368421052632
C2266639,Absence of eyebrows,2284.3548387096776,0.06666666666666667,0.01139063723599103,0.8939220787265011,0.225,4817.129032258064
C1838681,Rapidly progressive,4556.444444444444,0.06666666666666667,0.024274067824359737,0.7866387985756309,0.06666666666666667,7288.148148148148
C0018979,Hemianopsia,1561.4285714285713,0.35,0.0625000091475902,0.9232929489857493,0.75,5728.5
C0003635,Apraxias,3889.4074074074074,0.06666666666666667,0.023897834928244467,0.8114057903700264,0.18333333333333332,7050.407407407408
C1857108,Decreased joint mobility,3612.230769230769,0.09666666666666668,0.021519287653287603,0.8289633418584824,0.2066666666666667,4572.0192307692305
C0013080,Down Syndrome,4548.857142857143,0.0,0.001829276734143185,0.7886459638861811,0.0,4298.428571428572
C0431659,Hypoplasia of scrotum,4612.041666666667,0.0,0.0008289883362542574,0.7623666775027478,0.0,8082.083333333333
C0024667,Animal Mammary Neoplasms,3753.7445255474454,0.02857142857142857,0.008212381825503587,0.8250673474518011,0.07912087912087912,4659.19708029197
C0017636,Glioblastoma,2518.12987012987,0.025,0.012129566916889165,0.8830218725059856,0.16607142857142856,5030.051948051948
C3714581,Multicystic Dysplastic Kidney,2042.1960784313726,0.3166666666666667,0.1070680290349583,0.9048132304163179,0.5166666666666667,8538.78431372549
C0235942,Skull malformation,3472.842105263158,0.1,0.07221257046359428,0.8448915299657667,0.125,5463.9473684210525
C0007137,Squamous cell carcinoma,2495.8859649122805,0.08939393939393939,0.02312178364891706,0.8840410588183755,0.1856060606060606,4660.684210526316
C0600467,Neurogenic Inflammation,4501.666666666667,0.2,0.030107607099983662,0.7835251798561151,0.25,4515.75
C1260899,"Anemia, Diamond-Blackfan",1182.764705882353,0.3,0.048364724973375336,0.9400266945218199,0.7,6025.411764705882
C0264172,Barrel chest,6620.666666666667,0.0,0.004453263654655517,0.6723300069621722,0.2,6494.833333333333
C0149925,Small cell carcinoma of lung,5621.975,0.025,0.0052680554802499325,0.7390447088348748,0.125,6253.85
C0018843,Heat Stroke,698.3076923076923,0.2,0.0368660634744888,0.9611724842183438,0.55,3710.6153846153848
C0038454,Cerebrovascular accident,3638.3214285714284,0.06000000000000001,0.013510505562853862,0.8348240391919756,0.18333333333333332,4757.071428571428
C0242584,Autoimmune thrombocytopenia,2248.8636363636365,0.08333333333333333,0.036059620248148155,0.907126383406857,0.26666666666666666,4288.636363636364
C0011615,"Dermatitis, Atopic",3317.3333333333335,0.23333333333333334,0.03080928712718054,0.8512549944248281,0.33333333333333337,6179.060606060606
C0699791,Stomach Carcinoma,1568.090909090909,0.1,0.014711283864188735,0.936558990067762,0.35,3994.4545454545455
C1851792,Aplasia/Hypoplasia of the earlobes,3083.0,0.15,0.026532148925591893,0.8421400724032303,0.3,5101.545454545455
C0023487,Acute Promyelocytic Leukemia,3405.5,0.03333333333333333,0.007479540938420926,0.8387308889818298,0.125,4960.131578947368
C0431371,Absence of septum pellucidum,4563.538461538462,0.0,0.005624804354218238,0.7663653453397699,0.15,5111.076923076923
C0034194,Pyloric Stenosis,2951.657894736842,0.25833333333333336,0.14657561363374064,0.8650626578062797,0.4666666666666667,6002.105263157895
C2830004,Somnolence,5739.533333333334,0.1,0.013077812460115749,0.7145262742549439,0.1,3591.6666666666665
C4280616,Large elongated pulp chamber,3711.6666666666665,0.35,0.21692291189687637,0.7786138705784049,0.35,8110.0
C4020892,Capuchin ears,4272.411764705882,0.0,0.0010660201849542951,0.7855524605385329,0.0,4404.470588235294
C0162835,Hypopigmentation disorder,5108.541666666667,0.2,0.04317609618792647,0.7606530286846545,0.2,7277.625
C0235032,Neurotoxicity Syndromes,6325.923076923077,0.0,0.0016384509596959675,0.6877796355642252,0.0,3891.6923076923076
C0020179,Huntington Disease,7637.416666666667,0.0,0.00015540906533129229,0.6026467857971687,0.0,5400.0
C1837458,Impaired smooth pursuit,7741.692307692308,0.0,0.00018841138823915562,0.6091313126624582,0.0,6937.153846153846
C0158465,Acquired cubitus valgus,5364.333333333333,0.0,0.005686464276994099,0.7418543107850875,0.35,5521.222222222223
C0349588,Short stature,4173.445920303605,0.007619738751814223,0.013963738037223977,0.8029414834844409,0.051269956458635704,6384.920303605313
C0344315,Depressed mood,9512.058823529413,0.0,0.00022212919715711602,0.5340865831012069,0.0,3972.5882352941176
C0015923,Fetal Alcohol Syndrome,3114.5333333333333,0.0,0.0027402957477640063,0.8686821093677468,0.05,7785.2
C4021797,Abnormality of the thorax,3093.6315789473683,0.15,0.05168801102776656,0.8636038629399201,0.2,5368.105263157895
C0017658,Glomerulonephritis,1076.4375,0.25833333333333336,0.04152725171489374,0.9501784746418893,0.35,3382.84375
C3494422,Retrognathia,5133.672727272728,0.0,0.0020746490983712625,0.7641680618857161,0.07666666666666667,6189.218181818182
C0344232,Blurred vision,3161.0,0.4,0.08386130920398716,0.8565439435442685,0.5,3030.4444444444443
C4280652,Prominent back of the head,3936.3809523809523,0.13333333333333333,0.062234695763176404,0.8150178770430907,0.18333333333333332,5343.714285714285
C0242488,Acute Lung Injury,3348.3888888888887,0.0,0.0013961610213439962,0.855524861878453,0.0,3407.777777777778
C0021843,Intestinal Obstruction,3286.0,0.1,0.04484177915093388,0.8440860339864426,0.4,4779.421052631579
C0424295,Hyperactive behavior,3213.722222222222,0.03333333333333333,0.008143326982425205,0.8505274245223935,0.06666666666666668,5190.422222222222
C1865244,Shallow orbits,3707.6923076923076,0.2,0.12572125507796364,0.8172112885258077,0.2,5797.615384615385
C0010417,Cryptorchidism,3725.284046692607,0.012,0.010758461180133808,0.825683954496208,0.050923076923076925,6335.198443579767
C0025521,Inborn Errors of Metabolism,6107.25,0.0,0.0014177219620768542,0.7206304256998283,0.0,5394.0625
C1458140,Bleeding tendency,3738.5135135135133,0.075,0.013119117896273541,0.83140625,0.35833333333333334,4685.054054054054
C0520679,"Sleep Apnea, Obstructive",2981.6,0.0,0.00448857527974355,0.8616698380284958,0.2,4471.9
C0026846,Muscular Atrophy,6119.142857142857,0.0,0.0021385557681952443,0.7155526156988349,0.1,6001.071428571428
C0234378,Static Tremor,1446.952380952381,0.3,0.13575844632123565,0.9302957838038634,0.4,4900.714285714285
C1167713,Corneal diameter decreased,4128.866666666667,0.1,0.051751733850364544,0.8079093064336185,0.165,6614.377777777778
C0699743,Congenital muscular dystrophy (disorder),4274.0,0.15,0.026053159885746323,0.7465986631388386,0.3,6510.357142857143
C0026266,Mitral Valve Insufficiency,4432.69696969697,0.05833333333333333,0.02600348660745529,0.786542154494208,0.10833333333333332,6251.666666666667
C1839829,Short distal phalanges,4320.54,0.06000000000000001,0.00890939789676782,0.7951504161435812,0.12000000000000002,6214.56
C3160718,"PARKINSON DISEASE, LATE-ONSET",5268.3,0.0,0.0007722924971502051,0.755543695177983,0.0,4028.7
C0009421,Comatose,3019.6964285714284,0.07666666666666666,0.02691914557792317,0.8638479605599739,0.3866666666666666,4492.321428571428
C0003504,Aortic Valve Insufficiency,1942.3793103448277,0.35,0.09328552910444382,0.9108416945373469,0.4833333333333333,5156.448275862069
C0575081,Gait abnormality,4599.35294117647,0.03626373626373626,0.00837117692615327,0.786482287844269,0.08021978021978023,6458.779411764706
C4020856,Terminal tremor,6786.9,0.0,0.0015623918070210383,0.6850350559502253,0.0,5800.3
C0016506,Foot Deformities,6593.133333333333,0.0,0.0017566666394496632,0.6875001935553801,0.06666666666666667,6426.533333333334
C0018671,Head and Neck Neoplasms,6055.384615384615,0.0,0.00440131704080126,0.706737185143901,0.11666666666666665,4308.923076923077
C4024890,Excessive wrinkled skin,2440.1875,0.05,0.008333307965964005,0.8425908732185136,0.25,4816.8125
C0521719,Clouding of corneal stroma,4409.06,0.14,0.041385934540874234,0.7918240572836751,0.28,5930.98
C4021107,Non-obstructive azoospermia,6913.181818181818,0.1,0.01007021815512796,0.6885275907437506,0.2,5799.636363636364
C1848654,Broad ribs,8679.083333333334,0.0,0.00014567574623265697,0.5609456950568577,0.0,5062.833333333333
C0017574,Gingivitis,4993.181818181818,0.0,0.00047878059900184074,0.7618072960178224,0.0,6125.181818181818
C1849300,Widely patent fontanels and sutures,3435.909090909091,0.35,0.059680274833822246,0.8287547572635292,0.35,4780.545454545455
C0085633,Mood swings,3965.4,0.026785714285714284,0.006885561650699411,0.8156773694255655,0.08214285714285714,7093.453333333333
C0234144,Dysgraphia,2938.9375,0.15,0.03387223773691035,0.8796736456060534,0.2,8012.8125
C4024989,Hereditary nonpolyposis colorectal carcinoma,1753.6666666666667,0.1,0.012842721075736677,0.906270021820883,0.3,4476.0
C2937358,Cerebral Hemorrhage,2844.05,0.15,0.02340780211414074,0.8679393038062926,0.275,3631.275
C0040822,Tremor,4378.209090909091,0.01818181818181818,0.006366567438807913,0.7961393201846413,0.06363636363636363,5934.5
C1846439,ODONTOID HYPOPLASIA,4397.75,0.35,0.1647956038023271,0.8388039088250314,0.55,3924.5
C0020437,Hypercalcemia,4376.117647058823,0.025,0.004008471649412579,0.8003716953956234,0.05833333333333333,4381.882352941177
C1263846,Attention deficit hyperactivity disorder,3946.7979797979797,0.06000000000000001,0.009264272261179124,0.8155436459854393,0.09999999999999999,6556.828282828283
C1837260,Prominent forehead,5085.671641791045,0.0,0.002019605891116578,0.7648343637129119,0.030952380952380953,6689.522388059701
C0031511,Pheochromocytoma,3284.6111111111113,0.1,0.03453958749351828,0.8048864849807325,0.3,5024.055555555556
C0002896,Sideroblastic anemia,9448.166666666666,0.0,0.0004325694874862276,0.6102471571130192,0.0,8750.833333333334
C0221353,Horseshoe Kidney,3748.625,0.4,0.07461810046403683,0.800402720393668,0.45,6437.5
C0553723,Squamous cell carcinoma of skin,1366.1666666666667,0.3,0.07724386881166928,0.931981898352286,0.35,4565.75
C0085631,Agitation,4806.3125,0.0,0.001106351414724574,0.7708033517478298,0.0,4936.5
C0263498,Premature canities,3036.88,0.05,0.007262044622356687,0.8503487058022168,0.18333333333333332,6370.08
C0002871,Anemia,4170.873333333333,0.03333333333333333,0.00950846735396198,0.8050307531804238,0.07333333333333333,5866.84
C0423112,Short palpebral fissure,4787.1578947368425,0.05,0.011366335098341073,0.7641380872717133,0.2,6396.710526315789
C0085602,Polydipsia,6233.428571428572,0.0,0.0004371616995016606,0.6662094415819524,0.0,4692.785714285715
C0040128,Thyroid Diseases,7456.958333333333,0.0,0.0007149196881309978,0.6454070496447313,0.0,5674.708333333333
C0033975,Psychotic Disorders,6108.394366197183,0.02095238095238095,0.005741434437778034,0.7157940473410938,0.04952380952380951,6476.802816901409
C1851971,Hypoplastic myelodysplasia,1576.157894736842,0.05,0.007865936610108157,0.928342928777045,0.25,6289.1578947368425
C1842083,Abnormality of the ribs,6214.53125,0.05833333333333333,0.005105101212621046,0.7112359659310878,0.05833333333333333,6081.53125
C1839630,"Hypotonia, severe",3197.969696969697,0.3,0.18469937715878965,0.8512898392492103,0.5,7969.757575757576
C1855340,Bowing of the long bones,5465.935483870968,0.06666666666666667,0.005687882947376657,0.7418493914336152,0.1,6155.322580645161
C0238207,Ectopic kidney,929.1818181818181,0.3,0.09467174083261168,0.9526663881927041,0.3,5614.727272727273
C4022020,Mucosal telangiectasiae,2435.0714285714284,0.25,0.0881265306736045,0.8663301304368008,0.35,3827.3571428571427
C0243050,Cardiovascular Abnormalities,5085.774193548387,0.0,0.004868899097730795,0.7732583077828362,0.13333333333333333,3715.483870967742
C0375206,Hemiplegia and hemiparesis,5165.5526315789475,0.0,0.001025666527874683,0.7647214864383414,0.03333333333333333,6112.3421052631575
C1834696,Hyporeflexia of lower limbs,3398.5,0.0,0.0017826426723623623,0.8423214368589594,0.0,8263.5
C0234967,Choreoathetoid movements,3663.5,0.06666666666666667,0.0513023955554476,0.8356575687185444,0.06666666666666667,4931.09375
C0549613,BILIARY TRACT ABNORMALITY,5247.066666666667,0.2,0.023347912212824104,0.7447080122551295,0.3,6247.333333333333
C0037221,Situs Inversus,9096.529411764706,0.0,0.0005685241235983494,0.5564055246053854,0.0,9194.64705882353
C0022658,Kidney Diseases,5317.427272727273,0.01818181818181818,0.005977960662968708,0.751934578686572,0.08181818181818182,6210.836363636364
C0018802,Congestive heart failure,2640.8939393939395,0.014285714285714285,0.00783994067454529,0.8747795311880276,0.13095238095238093,4945.060606060606
C3551426,Dystrophic fingernails,4163.176470588235,0.3,0.04708636068061874,0.7454979108635097,0.3,6294.058823529412
C0007193,"Cardiomyopathy, Dilated",3025.256097560976,0.13611111111111113,0.04031722357120571,0.8577486094942438,0.25416666666666665,6020.317073170731
C1836195,Hypoplastic toes,3508.1935483870966,0.03333333333333333,0.005325369133628169,0.8382874198643501,0.1,5046.451612903225
C1857486,"Low-set, posteriorly rotated ears",4100.690909090909,0.1,0.023705838069296156,0.808712386135802,0.14545454545454545,7007.545454545455
C1861218,Hypoplastic ilia,6628.666666666667,0.05,0.008289744833131175,0.6696634950104433,0.15,3852.4166666666665
C0409348,Flexion contracture of proximal interphalangeal joint,5078.546666666667,0.04107142857142857,0.015643084319382383,0.7610956265710829,0.09285714285714286,5039.88
C0040028,"Thrombocythemia, Essential",2567.0833333333335,0.15,0.15290582866181096,0.857057321884428,0.2,5336.916666666667
C0030554,Paresthesia,4901.75,0.025,0.002929652548850776,0.7672125435540069,0.05833333333333333,4995.75
C0038238,Steatorrhea,7175.866666666667,0.0,0.001065238760029855,0.6660187076408876,0.0,8046.666666666667
C0423113,Telecanthus,4063.016129032258,0.016666666666666666,0.004720792799255804,0.811445075820512,0.09523809523809523,6381.693548387097
C0023903,Liver neoplasms,6025.6551724137935,0.034090909090909095,0.007830904537506466,0.7200187830452278,0.09545454545454546,6434.0948275862065
C0020550,Hyperthyroidism,2997.285714285714,0.2,0.018901768712939707,0.8844717541660865,0.35,3947.5
C2931822,Nasopharyngeal carcinoma,2811.0,0.05,0.006544786763978218,0.8656220984215413,0.15,4050.823529411765
C0029463,Osteosarcoma,2654.1794871794873,0.03333333333333333,0.008433580355161265,0.8761021780215014,0.13333333333333333,5495.666666666667
C1168401,Squamous cell carcinoma of the head and neck,3044.5862068965516,0.0,0.0033138196877018516,0.8604406664189271,0.1,5455.689655172414
C0595939,Stillbirth,3150.125,0.0,0.0024693831284729813,0.836149668074834,0.05,5597.0
C0027746,Nerve Degeneration,3702.436974789916,0.008333333333333333,0.005297591916688928,0.8276619928645538,0.034090909090909095,5746.344537815126
C4021776,Abnormality of the voice,5179.636363636364,0.075,0.019494933865017782,0.7595503881374052,0.145,7872.704545454545
C1834055,Thin hypoplastic alae nasi,3691.8823529411766,0.06000000000000001,0.015532352061719198,0.8250503735391674,0.1,6482.78431372549
C0241181,Fragile skin,2371.277777777778,0.35,0.17459991831450564,0.8979409443335346,0.45,4546.111111111111
C0240479,Neck muscle weakness,3584.0,0.3,0.1021350134076906,0.8538300835654598,0.5,4476.823529411765
C0021400,Influenza,6792.84,0.06000000000000001,0.012721882656697386,0.6855433114799834,0.1,8904.92
C0497156,Lymphadenopathy,3031.4126984126983,0.030952380952380953,0.009469498114711731,0.8611176097870059,0.06428571428571428,4781.555555555556
C0005937,Bone Cysts,4195.416666666667,0.0,0.0034464012568376293,0.8066604780691575,0.1,7957.25
C0020445,"Hypercholesterolemia, Familial",1055.125,0.3,0.0411158695297702,0.9606007149157421,0.7,3522.625
C0036920,Sezary Syndrome,2131.8888888888887,0.08333333333333333,0.034862239769349476,0.9084177117200805,0.26666666666666666,5019.111111111111
C0020678,Hypotrichosis,3653.1481481481483,0.08333333333333333,0.013007686954683647,0.831717758166899,0.25,5318.592592592592
C0002452,Amelogenesis Imperfecta,5052.25,0.0,0.003042169883130182,0.6543188674866558,0.2,4593.583333333333
C4072836,Nappy hair texture,1264.6153846153845,0.0,0.009315211626102066,0.9498700334199777,0.4,6068.0
C0235986,Growth hormone excess,4274.428571428572,0.0,0.0027886522383626993,0.7986468922619876,0.0,4351.0
C0400966,Non-alcoholic Fatty Liver Disease,4958.425,0.0,0.0015515058001681992,0.7703298554631222,0.0,5668.525
