,goterm_id,name,pvalue
19841,GO:0030792,methylarsonite methyltransferase activity,1.0
19842,GO:0016900,"oxidoreductase activity, acting on the CH-OH group of donors, disulfide as acceptor",1.0
19843,GO:0005200,structural constituent of cytoskeleton,1.0
19844,GO:0030233,deoxynucleotide transmembrane transporter activity,1.0
19845,GO:0004956,prostaglandin D receptor activity,1.0
19846,GO:0008329,signaling pattern recognition receptor activity,1.0
19847,GO:0047560,3-dehydrosphinganine reductase activity,1.0
19848,GO:0004563,beta-N-acetylhexosaminidase activity,1.0
19849,GO:0070336,flap-structured DNA binding,1.0
19850,GO:0004180,carboxypeptidase activity,1.0
19851,GO:0070009,serine-type aminopeptidase activity,1.0
19852,GO:0008963,phospho-N-acetylmuramoyl-pentapeptide-transferase activity,1.0
19853,GO:0015141,succinate transmembrane transporter activity,1.0
19854,GO:0016830,carbon-carbon lyase activity,1.0
19855,GO:0048407,platelet-derived growth factor binding,1.0
19856,GO:1904929,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway",1.0
19857,GO:0019707,protein-cysteine S-acyltransferase activity,1.0
19858,GO:0004967,glucagon receptor activity,1.0
19859,GO:0106075,peptide N-succinyltransferase activity,1.0
19860,GO:0004496,mevalonate kinase activity,1.0
19861,GO:0023029,MHC class Ib protein binding,1.0
19862,GO:0004642,phosphoribosylformylglycinamidine synthase activity,1.0
19863,GO:1904854,proteasome core complex binding,1.0
19864,GO:0047173,phosphatidylcholine-retinol O-acyltransferase activity,1.0
19865,GO:0004465,lipoprotein lipase activity,1.0
19866,GO:0010385,double-stranded methylated DNA binding,1.0
19867,GO:0010857,calcium-dependent protein kinase activity,1.0
19868,GO:0019992,diacylglycerol binding,1.0
19869,GO:0052905,tRNA (guanine(9)-N(1))-methyltransferase activity,1.0
19870,GO:0005497,androgen binding,1.0
19871,GO:0004016,adenylate cyclase activity,1.0
19872,GO:0004749,ribose phosphate diphosphokinase activity,1.0
19873,GO:0103073,anandamide amidohydrolase activity,1.0
19874,GO:1990518,single-stranded DNA-dependent ATP-dependent 3'-5' DNA helicase activity,1.0
19875,GO:0103068,leukotriene C4 gamma-glutamyl transferase activity,1.0
19876,GO:0016814,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines",1.0
19877,GO:0016875,"ligase activity, forming carbon-oxygen bonds",1.0
19878,GO:0008452,RNA ligase activity,1.0
19879,GO:0043140,ATP-dependent 3'-5' DNA helicase activity,1.0
19880,GO:0043274,phospholipase binding,1.0
19881,GO:0032554,purine deoxyribonucleotide binding,1.0
19882,GO:0019107,myristoyltransferase activity,1.0
19883,GO:0072582,17-beta-hydroxysteroid dehydrogenase (NADP+) activity,1.0
19884,GO:0140030,modification-dependent protein binding,1.0
19885,GO:0051540,metal cluster binding,1.0
19886,GO:0035256,G protein-coupled glutamate receptor binding,1.0
19887,GO:0052724,inositol hexakisphosphate 3-kinase activity,1.0
19888,GO:0062061,TAP complex binding,1.0
19889,GO:0015636,short-chain fatty acid transmembrane transporter activity,1.0
19890,GO:0001530,lipopolysaccharide binding,1.0
19891,GO:0034584,piRNA binding,1.0
19892,GO:0004008,copper-exporting ATPase activity,1.0
19893,GO:0003834,"beta-carotene 15,15'-monooxygenase activity",1.0
19894,GO:0097016,L27 domain binding,1.0
19895,GO:0015168,glycerol transmembrane transporter activity,1.0
19896,GO:0050290,sphingomyelin phosphodiesterase D activity,1.0
19897,GO:0008187,poly-pyrimidine tract binding,1.0
19898,GO:0043185,vascular endothelial growth factor receptor 3 binding,1.0
19899,GO:0031788,motilin receptor binding,1.0
19900,GO:0071795,K11-linked polyubiquitin modification-dependent protein binding,1.0
19901,GO:0004478,methionine adenosyltransferase activity,1.0
19902,GO:1905538,polysome binding,1.0
19903,GO:0004753,saccharopine dehydrogenase activity,1.0
19904,GO:0017091,AU-rich element binding,1.0
19905,GO:0070568,guanylyltransferase activity,1.0
19906,GO:0004343,glucosamine 6-phosphate N-acetyltransferase activity,1.0
19907,GO:0004476,mannose-6-phosphate isomerase activity,1.0
19908,GO:0016362,"activin receptor activity, type II",1.0
19909,GO:0008396,oxysterol 7-alpha-hydroxylase activity,1.0
19910,GO:0008427,calcium-dependent protein kinase inhibitor activity,1.0
19911,GO:0052927,CTP:tRNA cytidylyltransferase activity,1.0
19912,GO:0004859,phospholipase inhibitor activity,1.0
19913,GO:0008513,secondary active organic cation transmembrane transporter activity,1.0
19914,GO:0030247,polysaccharide binding,1.0
19915,GO:0051538,"3 iron, 4 sulfur cluster binding",1.0
19916,GO:0031769,glucagon receptor binding,1.0
19917,GO:0051499,D-aminoacyl-tRNA deacylase activity,1.0
19918,GO:0034431,bis(5'-adenosyl)-hexaphosphatase activity,1.0
19919,GO:0046912,"transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer",1.0
19920,GO:0043236,laminin binding,1.0
19921,GO:0004104,cholinesterase activity,1.0
19922,GO:0005093,Rab GDP-dissociation inhibitor activity,1.0
19923,GO:0032027,myosin light chain binding,1.0
19924,GO:0043178,alcohol binding,1.0
19925,GO:0033192,calmodulin-dependent protein phosphatase activity,1.0
19926,GO:0015106,bicarbonate transmembrane transporter activity,1.0
19927,GO:0032143,single thymine insertion binding,1.0
19928,GO:0016784,3-mercaptopyruvate sulfurtransferase activity,1.0
19929,GO:0038117,C-C motif chemokine 19 receptor activity,1.0
19930,GO:0019531,oxalate transmembrane transporter activity,1.0
19931,GO:1990226,histone methyltransferase binding,1.0
19932,GO:0031859,platelet activating factor receptor binding,1.0
19933,GO:0031729,CCR4 chemokine receptor binding,1.0
19934,GO:0016289,CoA hydrolase activity,1.0
19935,GO:0005521,lamin binding,1.0
19936,GO:0008470,isovaleryl-CoA dehydrogenase activity,1.0
19937,GO:0031867,EP4 subtype prostaglandin E2 receptor binding,1.0
19938,GO:0005185,neurohypophyseal hormone activity,1.0
19939,GO:0004936,alpha-adrenergic receptor activity,1.0
19940,GO:0008934,inositol monophosphate 1-phosphatase activity,1.0
19941,GO:0019776,Atg8 ligase activity,1.0
19942,GO:0032397,activating MHC class I receptor activity,1.0
19943,GO:0001849,complement component C1q binding,1.0
19944,GO:0015928,fucosidase activity,1.0
19945,GO:0005436,sodium:phosphate symporter activity,1.0
19946,GO:0015279,store-operated calcium channel activity,1.0
19947,GO:0017127,cholesterol transporter activity,1.0
19948,GO:0086078,gap junction channel activity involved in bundle of His cell-Purkinje myocyte electrical coupling,1.0
19949,GO:0043225,ATPase-coupled anion transmembrane transporter activity,1.0
19950,GO:0016815,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in nitriles",1.0
19951,GO:0035501,MH1 domain binding,1.0
19952,GO:0016652,"oxidoreductase activity, acting on NAD(P)H, NAD(P) as acceptor",1.0
19953,GO:0038164,thrombopoietin receptor activity,1.0
19954,GO:0004610,phosphoacetylglucosamine mutase activity,1.0
19955,GO:0036459,thiol-dependent ubiquitinyl hydrolase activity,1.0
19956,GO:0015204,urea transmembrane transporter activity,1.0
19957,GO:0045309,protein phosphorylated amino acid binding,1.0
19958,GO:0016232,HNK-1 sulfotransferase activity,1.0
19959,GO:0004368,glycerol-3-phosphate dehydrogenase (quinone) activity,1.0
19960,GO:0004744,retinal isomerase activity,1.0
19961,GO:0097161,DH domain binding,1.0
19962,GO:0001047,core promoter binding,1.0
19963,GO:0097109,neuroligin family protein binding,1.0
19964,GO:0035925,mRNA 3'-UTR AU-rich region binding,1.0
19965,GO:0050129,N-formylglutamate deformylase activity,1.0
19966,GO:0016840,carbon-nitrogen lyase activity,1.0
19967,GO:1904768,all-trans-retinol binding,1.0
19968,GO:0033878,hormone-sensitive lipase activity,1.0
19969,GO:0050661,NADP binding,1.0
19970,GO:0102092,5-diphosphoinositol pentakisphosphate 3-kinase activity,1.0
19971,GO:0031894,V1A vasopressin receptor binding,1.0
19972,GO:0005146,leukemia inhibitory factor receptor binding,1.0
19973,GO:0015924,mannosyl-oligosaccharide mannosidase activity,1.0
19974,GO:0046538,"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase activity",1.0
19975,GO:0001222,transcription corepressor binding,1.0
19976,GO:0050815,phosphoserine residue binding,1.0
19977,GO:0004508,steroid 17-alpha-monooxygenase activity,1.0
19978,GO:0000832,inositol hexakisphosphate 5-kinase activity,1.0
19979,GO:0030366,molybdopterin synthase activity,1.0
19980,GO:0015172,acidic amino acid transmembrane transporter activity,1.0
19981,GO:0005133,interferon-gamma receptor binding,1.0
19982,GO:0001147,transcription termination site sequence-specific DNA binding,1.0
19983,GO:0004024,"alcohol dehydrogenase activity, zinc-dependent",1.0
19984,GO:0016791,phosphatase activity,1.0
19985,GO:0004869,cysteine-type endopeptidase inhibitor activity,1.0
19986,GO:0001735,prenylcysteine oxidase activity,1.0
19987,GO:0008900,potassium:proton exchanging ATPase activity,1.0
19988,GO:0045485,omega-6 fatty acid desaturase activity,1.0
19989,GO:0052853,long-chain-(S)-2-hydroxy-long-chain-acid oxidase activity,1.0
19990,GO:0015078,proton transmembrane transporter activity,1.0
19991,GO:0042937,tripeptide transmembrane transporter activity,1.0
19992,GO:0008191,metalloendopeptidase inhibitor activity,1.0
19993,GO:0017125,deoxycytidyl transferase activity,1.0
19994,GO:0004923,leukemia inhibitory factor receptor activity,1.0
19995,GO:0034634,glutathione transmembrane transporter activity,1.0
19996,GO:0052824,"dolichyl-pyrophosphate Man7GlcNAc2 alpha-1,6-mannosyltransferase activity",1.0
19997,GO:0000994,RNA polymerase III core binding,1.0
19998,GO:0008327,methyl-CpG binding,1.0
19999,GO:0032184,SUMO polymer binding,1.0
20000,GO:0004940,beta1-adrenergic receptor activity,1.0
20001,GO:0004423,iduronate-2-sulfatase activity,1.0
20002,GO:0045237,CXCR1 chemokine receptor binding,1.0
20003,GO:0048487,beta-tubulin binding,1.0
20004,GO:0120013,intermembrane lipid transfer activity,1.0
20005,GO:0052798,"beta-galactoside alpha-2,3-sialyltransferase activity",1.0
20006,GO:0030507,spectrin binding,1.0
20007,GO:0019785,ISG15-specific protease activity,1.0
20008,GO:0050560,aspartate-tRNA(Asn) ligase activity,1.0
20009,GO:0015217,ADP transmembrane transporter activity,1.0
20010,GO:0004578,chitobiosyldiphosphodolichol beta-mannosyltransferase activity,1.0
20011,GO:0004711,ribosomal protein S6 kinase activity,1.0
20012,GO:0008496,"mannan endo-1,6-alpha-mannosidase activity",1.0
20013,GO:0001221,transcription cofactor binding,1.0
20014,GO:0019772,low-affinity IgG receptor activity,1.0
20015,GO:0070567,cytidylyltransferase activity,1.0
20016,GO:0052744,phosphatidylinositol monophosphate phosphatase activity,1.0
20017,GO:0001635,calcitonin gene-related peptide receptor activity,1.0
20018,GO:0106130,purine phosphoribosyltransferase activity,1.0
20019,GO:0030342,"1-alpha,25-dihydroxyvitamin D3 24-hydroxylase activity",1.0
20020,GO:0086007,voltage-gated calcium channel activity involved in cardiac muscle cell action potential,1.0
20021,GO:0009019,tRNA (guanine-N1-)-methyltransferase activity,1.0
20022,GO:0004309,exopolyphosphatase activity,1.0
20023,GO:0031715,C5L2 anaphylatoxin chemotactic receptor binding,1.0
20024,GO:0004523,RNA-DNA hybrid ribonuclease activity,1.0
20025,GO:0042802,identical protein binding,1.0
20026,GO:0005025,"transforming growth factor beta receptor activity, type I",1.0
20027,GO:1904680,peptide transmembrane transporter activity,1.0
20028,GO:1990763,arrestin family protein binding,1.0
20029,GO:0008988,rRNA (adenine-N6-)-methyltransferase activity,1.0
20030,GO:0051721,protein phosphatase 2A binding,1.0
20031,GO:0001786,phosphatidylserine binding,1.0
20032,GO:0015190,L-leucine transmembrane transporter activity,1.0
20033,GO:0019171,3-hydroxyacyl-[acyl-carrier-protein] dehydratase activity,1.0
20034,GO:0005034,osmosensor activity,1.0
20035,GO:0004758,serine C-palmitoyltransferase activity,1.0
20036,GO:0044325,ion channel binding,1.0
20037,GO:0047941,glucuronolactone reductase activity,1.0
20038,GO:0004512,inositol-3-phosphate synthase activity,1.0
20039,GO:0051120,hepoxilin A3 synthase activity,1.0
20040,GO:0004439,"phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity",1.0
20041,GO:0052594,aminoacetone:oxygen oxidoreductase(deaminating) activity,1.0
20042,GO:0004458,D-lactate dehydrogenase (cytochrome) activity,1.0
20043,GO:0001158,enhancer sequence-specific DNA binding,1.0
20044,GO:0102250,linear malto-oligosaccharide phosphorylase activity,1.0
20045,GO:0016309,1-phosphatidylinositol-5-phosphate 4-kinase activity,1.0
20046,GO:0001847,opsonin receptor activity,1.0
20047,GO:0047256,"lactosylceramide 1,3-N-acetyl-beta-D-glucosaminyltransferase activity",1.0
20048,GO:0003997,acyl-CoA oxidase activity,1.0
20049,GO:0032453,histone demethylase activity (H3-K4 specific),1.0
20050,GO:0033749,histone demethylase activity (H4-R3 specific),1.0
20051,GO:0004345,glucose-6-phosphate dehydrogenase activity,1.0
20052,GO:0008116,prostaglandin-I synthase activity,1.0
20053,GO:0032142,single guanine insertion binding,1.0
20054,GO:1901702,salt transmembrane transporter activity,1.0
20055,GO:0004966,galanin receptor activity,1.0
20056,GO:0050308,sugar-phosphatase activity,1.0
20057,GO:0015386,potassium:proton antiporter activity,1.0
20058,GO:0015489,putrescine transmembrane transporter activity,1.0
20059,GO:0033842,N-acetyl-beta-glucosaminyl-glycoprotein 4-beta-N-acetylgalactosaminyltransferase activity,1.0
20060,GO:0045295,gamma-catenin binding,1.0
20061,GO:0031714,C5a anaphylatoxin chemotactic receptor binding,1.0
20062,GO:0004775,succinate-CoA ligase (ADP-forming) activity,1.0
20063,GO:0071532,ankyrin repeat binding,1.0
20064,GO:0004485,methylcrotonoyl-CoA carboxylase activity,1.0
20065,GO:0015189,L-lysine transmembrane transporter activity,1.0
20066,GO:0030229,very-low-density lipoprotein particle receptor activity,1.0
20067,GO:0019972,interleukin-12 binding,1.0
20068,GO:0032896,palmitoyl-CoA 9-desaturase activity,1.0
20069,GO:0003899,DNA-directed 5'-3' RNA polymerase activity,1.0
20070,GO:1903924,estradiol binding,1.0
20071,GO:0051377,mannose-ethanolamine phosphotransferase activity,1.0
20072,GO:0016727,"oxidoreductase activity, acting on CH or CH2 groups, oxygen as acceptor",1.0
20073,GO:0004676,3-phosphoinositide-dependent protein kinase activity,1.0
20074,GO:0033897,ribonuclease T2 activity,1.0
20075,GO:0043022,ribosome binding,1.0
20076,GO:0017136,NAD-dependent histone deacetylase activity,1.0
20077,GO:0016672,"oxidoreductase activity, acting on a sulfur group of donors, quinone or similar compound as acceptor",1.0
20078,GO:0005052,peroxisome matrix targeting signal-1 binding,1.0
20079,GO:0004163,diphosphomevalonate decarboxylase activity,1.0
20080,GO:0016628,"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor",1.0
20081,GO:1905573,ganglioside GM1 binding,1.0
20082,GO:1905059,calcium-transporting ATPase activity involved in regulation of postsynaptic cytosolic calcium ion concentration,1.0
20083,GO:0004083,bisphosphoglycerate 2-phosphatase activity,1.0
20084,GO:0004017,adenylate kinase activity,1.0
20085,GO:0035402,histone kinase activity (H3-T11 specific),1.0
20086,GO:0045703,ketoreductase activity,1.0
20087,GO:0017002,activin-activated receptor activity,1.0
20088,GO:0061714,folic acid receptor activity,1.0
20089,GO:1901981,phosphatidylinositol phosphate binding,1.0
20090,GO:0000016,lactase activity,1.0
20091,GO:0004028,3-chloroallyl aldehyde dehydrogenase activity,1.0
20092,GO:0035034,histone acetyltransferase regulator activity,1.0
20093,GO:0019153,protein-disulfide reductase (glutathione) activity,1.0
20094,GO:0005452,inorganic anion exchanger activity,1.0
20095,GO:0047066,phospholipid-hydroperoxide glutathione peroxidase activity,1.0
20096,GO:0003983,UTP:glucose-1-phosphate uridylyltransferase activity,1.0
20097,GO:0004310,farnesyl-diphosphate farnesyltransferase activity,1.0
20098,GO:0030343,vitamin D3 25-hydroxylase activity,1.0
20099,GO:0004494,methylmalonyl-CoA mutase activity,1.0
20100,GO:0047620,acylglycerol kinase activity,1.0
20101,GO:0004142,diacylglycerol cholinephosphotransferase activity,1.0
20102,GO:0047888,fatty acid peroxidase activity,1.0
20103,GO:0052829,"inositol-1,3,4-trisphosphate 1-phosphatase activity",1.0
20104,GO:0032266,phosphatidylinositol-3-phosphate binding,1.0
20105,GO:0042171,lysophosphatidic acid acyltransferase activity,1.0
20106,GO:0004677,DNA-dependent protein kinase activity,1.0
20107,GO:0002094,polyprenyltransferase activity,1.0
20108,GO:0043221,SMC family protein binding,1.0
20109,GO:0019211,phosphatase activator activity,1.0
20110,GO:0071886,"1-(4-iodo-2,5-dimethoxyphenyl)propan-2-amine binding",1.0
20111,GO:0003725,double-stranded RNA binding,1.0
20112,GO:0016278,lysine N-methyltransferase activity,1.0
20113,GO:0004707,MAP kinase activity,1.0
20114,GO:0008534,oxidized purine nucleobase lesion DNA N-glycosylase activity,1.0
20115,GO:0061663,NEDD8 ligase activity,1.0
20116,GO:0004137,deoxycytidine kinase activity,1.0
20117,GO:0008397,sterol 12-alpha-hydroxylase activity,1.0
20118,GO:0005307,choline:sodium symporter activity,1.0
20119,GO:0008170,N-methyltransferase activity,1.0
20120,GO:0000257,nitrilase activity,1.0
20121,GO:0016433,rRNA (adenine) methyltransferase activity,1.0
20122,GO:0015501,glutamate:sodium symporter activity,1.0
20123,GO:0004957,prostaglandin E receptor activity,1.0
20124,GO:0017048,Rho GTPase binding,1.0
20125,GO:1990984,tRNA demethylase activity,1.0
20126,GO:0004860,protein kinase inhibitor activity,1.0
20127,GO:0061812,cyclic ADP-ribose hydrolase,1.0
20128,GO:0022858,alanine transmembrane transporter activity,1.0
20129,GO:0000978,RNA polymerase II proximal promoter sequence-specific DNA binding,1.0
20130,GO:1990409,adrenomedullin binding,1.0
20131,GO:0008995,ribonuclease E activity,1.0
20132,GO:0003916,DNA topoisomerase activity,1.0
20133,GO:0004181,metallocarboxypeptidase activity,1.0
20134,GO:0001103,RNA polymerase II repressing transcription factor binding,1.0
20135,GO:0099095,ligand-gated anion channel activity,1.0
20136,GO:0070990,snRNP binding,1.0
20137,GO:0003957,NAD(P)+ transhydrogenase (B-specific) activity,1.0
20138,GO:0031766,type 3 galanin receptor binding,1.0
20139,GO:1905502,acetyl-CoA binding,1.0
20140,GO:0000340,RNA 7-methylguanosine cap binding,1.0
20141,GO:0043273,CTPase activity,1.0
20142,GO:0031772,type 2 hypocretin receptor binding,1.0
20143,GO:0008556,potassium-transporting ATPase activity,1.0
20144,GO:0099511,voltage-gated calcium channel activity involved in regulation of cytosolic calcium levels,1.0
20145,GO:0034611,oligoribonucleotidase activity,1.0
20146,GO:0008254,3'-nucleotidase activity,1.0
20147,GO:0050833,pyruvate transmembrane transporter activity,1.0
20148,GO:0035240,dopamine binding,1.0
20149,GO:0034511,U3 snoRNA binding,1.0
20150,GO:0008168,methyltransferase activity,1.0
20151,GO:0035226,glutamate-cysteine ligase catalytic subunit binding,1.0
20152,GO:0042356,GDP-4-dehydro-D-rhamnose reductase activity,1.0
20153,GO:0030515,snoRNA binding,1.0
20154,GO:0035174,histone serine kinase activity,1.0
20155,GO:0005280,amino acid:proton symporter activity,1.0
20156,GO:0033570,transferrin transmembrane transporter activity,1.0
20157,GO:0051736,ATP-dependent polyribonucleotide 5'-hydroxyl-kinase activity,1.0
20158,GO:0016250,N-sulfoglucosamine sulfohydrolase activity,1.0
20159,GO:0017151,DEAD/H-box RNA helicase binding,1.0
20160,GO:0004948,calcitonin receptor activity,1.0
20161,GO:0070491,repressing transcription factor binding,1.0
20162,GO:0046975,histone methyltransferase activity (H3-K36 specific),1.0
20163,GO:0098519,"nucleotide phosphatase activity, acting on free nucleotides",1.0
20164,GO:0030272,5-formyltetrahydrofolate cyclo-ligase activity,1.0
20165,GO:0005456,CMP-N-acetylneuraminate transmembrane transporter activity,1.0
20166,GO:0004155,"6,7-dihydropteridine reductase activity",1.0
20167,GO:0030407,formimidoyltransferase activity,1.0
20168,GO:0008242,omega peptidase activity,1.0
20169,GO:0030250,guanylate cyclase activator activity,1.0
20170,GO:0042019,interleukin-23 binding,1.0
20171,GO:0015291,secondary active transmembrane transporter activity,1.0
20172,GO:0004161,dimethylallyltranstransferase activity,1.0
20173,GO:0004122,cystathionine beta-synthase activity,1.0
20174,GO:0061627,S-methylmethionine-homocysteine S-methyltransferase activity,1.0
20175,GO:0004671,protein C-terminal S-isoprenylcysteine carboxyl O-methyltransferase activity,1.0
20176,GO:0000827,"inositol-1,3,4,5,6-pentakisphosphate kinase activity",1.0
20177,GO:0043733,DNA-3-methylbase glycosylase activity,1.0
20178,GO:0031177,phosphopantetheine binding,1.0
20179,GO:0047305,(R)-3-amino-2-methylpropionate-pyruvate transaminase activity,1.0
20180,GO:0004951,cholecystokinin receptor activity,1.0
20181,GO:0098808,mRNA cap binding,1.0
20182,GO:0051786,"all-trans-retinol 13,14-reductase activity",1.0
20183,GO:0030275,LRR domain binding,1.0
20184,GO:0002951,leukotriene-C(4) hydrolase,1.0
20185,GO:1990275,preribosome binding,1.0
20186,GO:0003746,translation elongation factor activity,1.0
20187,GO:0003877,ATP adenylyltransferase activity,1.0
20188,GO:0000992,polymerase III regulatory region sequence-specific DNA binding,1.0
20189,GO:0032003,interleukin-28 receptor binding,1.0
20190,GO:0030911,TPR domain binding,1.0
20191,GO:0035197,siRNA binding,1.0
20192,GO:0034899,trimethylamine monooxygenase activity,1.0
20193,GO:0086040,sodium:proton antiporter activity involved in regulation of cardiac muscle cell membrane potential,1.0
20194,GO:0004857,enzyme inhibitor activity,1.0
20195,GO:0080132,fatty acid alpha-hydroxylase activity,1.0
20196,GO:0015194,L-serine transmembrane transporter activity,1.0
20197,GO:0016743,carboxyl- or carbamoyltransferase activity,1.0
20198,GO:0016890,"site-specific endodeoxyribonuclease activity, specific for altered base",1.0
20199,GO:0052929,ATP:3'-cytidine-cytidine-tRNA adenylyltransferase activity,1.0
20200,GO:0016624,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor",1.0
20201,GO:0001671,ATPase activator activity,1.0
20202,GO:0031682,G-protein gamma-subunit binding,1.0
20203,GO:0060175,brain-derived neurotrophic factor-activated receptor activity,1.0
20204,GO:0071813,lipoprotein particle binding,1.0
20205,GO:0019808,polyamine binding,1.0
20206,GO:0047661,amino-acid racemase activity,1.0
20207,GO:0022894,Intermediate conductance calcium-activated potassium channel activity,1.0
20208,GO:0008080,N-acetyltransferase activity,1.0
20209,GO:0004960,thromboxane receptor activity,1.0
20210,GO:0047952,glycerol-3-phosphate dehydrogenase [NAD(P)+] activity,1.0
20211,GO:0016428,tRNA (cytosine-5-)-methyltransferase activity,1.0
20212,GO:0047223,"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity",1.0
20213,GO:0016230,sphingomyelin phosphodiesterase activator activity,1.0
20214,GO:0004974,leukotriene receptor activity,1.0
20215,GO:0047372,acylglycerol lipase activity,1.0
20216,GO:0004574,"oligo-1,6-glucosidase activity",1.0
20217,GO:0001848,complement binding,1.0
20218,GO:0017042,glycosylceramidase activity,1.0
20219,GO:0004800,thyroxine 5'-deiodinase activity,1.0
20220,GO:0003875,ADP-ribosylarginine hydrolase activity,1.0
20221,GO:0140102,"catalytic activity, acting on a rRNA",1.0
20222,GO:0120020,intermembrane cholesterol transfer activity,1.0
20223,GO:0061749,forked DNA-dependent helicase activity,1.0
20224,GO:0050567,glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity,1.0
20225,GO:0015184,L-cystine transmembrane transporter activity,1.0
20226,GO:0004446,inositol-hexakisphosphate phosphatase activity,1.0
20227,GO:0103045,methione N-acyltransferase activity,1.0
20228,GO:0070251,pristanate-CoA ligase activity,1.0
20229,GO:1990269,RNA polymerase II C-terminal domain phosphoserine binding,1.0
20230,GO:0004140,dephospho-CoA kinase activity,1.0
20231,GO:0035755,cardiolipin hydrolase activity,1.0
20232,GO:0042497,triacyl lipopeptide binding,1.0
20233,GO:0061649,ubiquitin modification-dependent histone binding,1.0
20234,GO:0031491,nucleosome binding,1.0
20235,GO:0004190,aspartic-type endopeptidase activity,1.0
20236,GO:0047844,deoxycytidine deaminase activity,1.0
20237,GO:0016895,"exodeoxyribonuclease activity, producing 5'-phosphomonoesters",1.0
20238,GO:0070577,lysine-acetylated histone binding,1.0
20239,GO:0004064,arylesterase activity,1.0
20240,GO:0045352,interleukin-1 type I receptor antagonist activity,1.0
20241,GO:0009041,uridylate kinase activity,1.0
20242,GO:0022849,glutamate-gated calcium ion channel activity,1.0
20243,GO:0090560,2-(3-amino-3-carboxypropyl)histidine synthase activity,1.0
20244,GO:0047288,monosialoganglioside sialyltransferase activity,1.0
20245,GO:0031559,oxidosqualene cyclase activity,1.0
20246,GO:0004320,oleoyl-[acyl-carrier-protein] hydrolase activity,1.0
20247,GO:0000831,inositol hexakisphosphate 6-kinase activity,1.0
20248,GO:0016898,"oxidoreductase activity, acting on the CH-OH group of donors, cytochrome as acceptor",1.0
20249,GO:0008486,diphosphoinositol-polyphosphate diphosphatase activity,1.0
20250,GO:0019120,"hydrolase activity, acting on acid halide bonds, in C-halide compounds",1.0
20251,GO:0097200,cysteine-type endopeptidase activity involved in execution phase of apoptosis,1.0
20252,GO:1902388,ceramide 1-phosphate transporter activity,1.0
20253,GO:0004133,glycogen debranching enzyme activity,1.0
20254,GO:0008948,oxaloacetate decarboxylase activity,1.0
20255,GO:0031710,neuromedin B receptor binding,1.0
20256,GO:0035870,dITP diphosphatase activity,1.0
20257,GO:0070123,"transforming growth factor beta receptor activity, type III",1.0
20258,GO:0045145,single-stranded DNA 5'-3' exodeoxyribonuclease activity,1.0
20259,GO:0035586,purinergic receptor activity,1.0
20260,GO:0016508,long-chain-enoyl-CoA hydratase activity,1.0
20261,GO:0004947,bradykinin receptor activity,1.0
20262,GO:0099507,ligand-gated ion channel activity involved in regulation of presynaptic membrane potential,1.0
20263,GO:0022852,glycine-gated chloride ion channel activity,1.0
20264,GO:0017096,acetylserotonin O-methyltransferase activity,1.0
20265,GO:0016670,"oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor",1.0
20266,GO:0033989,"3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA hydratase activity",1.0
20267,GO:0015203,polyamine transmembrane transporter activity,1.0
20268,GO:0004059,aralkylamine N-acetyltransferase activity,1.0
20269,GO:0008431,vitamin E binding,1.0
20270,GO:0031433,telethonin binding,1.0
20271,GO:0061604,molybdopterin-synthase sulfurtransferase activity,1.0
20272,GO:0005499,vitamin D binding,1.0
20273,GO:0019978,interleukin-3 binding,1.0
20274,GO:0016496,substance P receptor activity,1.0
20275,GO:0061920,protein propionyltransferase activity,1.0
20276,GO:0047915,ganglioside galactosyltransferase activity,1.0
20277,GO:0016841,ammonia-lyase activity,1.0
20278,GO:0005527,macrolide binding,1.0
20279,GO:0016872,intramolecular lyase activity,1.0
20280,GO:0016776,"phosphotransferase activity, phosphate group as acceptor",1.0
20281,GO:0004618,phosphoglycerate kinase activity,1.0
20282,GO:0071889,14-3-3 protein binding,1.0
20283,GO:0051717,"inositol-1,3,4,5-tetrakisphosphate 3-phosphatase activity",1.0
20284,GO:0032542,sulfiredoxin activity,1.0
20285,GO:0004565,beta-galactosidase activity,1.0
20286,GO:0030883,endogenous lipid antigen binding,1.0
20287,GO:0051184,cofactor transmembrane transporter activity,1.0
20288,GO:0004344,glucose dehydrogenase activity,1.0
20289,GO:0016722,"oxidoreductase activity, oxidizing metal ions",1.0
20290,GO:0051748,UTP-monosaccharide-1-phosphate uridylyltransferase activity,1.0
20291,GO:0042626,"ATPase activity, coupled to transmembrane movement of substances",1.0
20292,GO:0036317,tyrosyl-RNA phosphodiesterase activity,1.0
