,disease_name,disease_num_significant,disease_top_10,lci_jaccard_sim,lci_num_significant,lci_top_10
C0584837,Choanal stenosis,18,"{'positive regulation of cellular biosynthetic process', 'positive regulation of biosynthetic process', 'fibroblast growth factor receptor signaling pathway involved in orbitofrontal cortex development', 'forebrain ventricular zone progenitor cell division', 'forebrain neuroblast division', 'lung-associated mesenchyme development', 'regulation of biosynthetic process', 'fibroblast growth factor-activated receptor activity', 'ventricular zone neuroblast division', 'regulation of cellular biosynthetic process'}",0.05454545454545454,98,"{'positive regulation of nitrogen compound metabolic process', 'positive regulation of cellular biosynthetic process', 'positive regulation of macromolecule metabolic process', 'coreceptor activity involved in canonical Wnt signaling pathway', 'positive regulation of transcription by RNA polymerase II', 'positive regulation of biosynthetic process', 'positive regulation of macromolecule biosynthetic process', 'positive regulation of gene expression', 'positive regulation of cellular metabolic process', 'DNA-binding transcription factor binding'}"
C0426799,Congenital hypoplasia of clavicle,115,"{'morphogenesis of an epithelium', 'anatomical structure morphogenesis', 'morphogenesis of a branching structure', 'pattern specification process', 'regulation of ossification', 'cell development', 'cellular developmental process', 'regulation of cell population proliferation', 'morphogenesis of a branching epithelium', 'anatomical structure development'}",0.032,14,"{'organic substance metabolic process', 'aminoglycan catabolic process', 'aminoglycan metabolic process', 'glycosaminoglycan metabolic process', 'carbohydrate derivative catabolic process', 'glycosaminoglycan catabolic process', 'vacuolar lumen', 'mucopolysaccharide metabolic process', 'lysosomal lumen', 'sulfuric ester hydrolase activity'}"
C0024141,"Lupus Erythematosus, Systemic",485,"{'immune system process', 'regulation of immune system process', 'activation of immune response', 'regulation of immune response', 'immune response', 'regulation of immune effector process', 'positive regulation of response to stimulus', 'positive regulation of immune system process', 'immune effector process', 'positive regulation of immune response'}",0.32447817836812143,911,"{'immune system process', 'regulation of response to stimulus', 'regulation of immune system process', 'activation of immune response', 'regulation of immune response', 'regulation of immune effector process', 'positive regulation of immune system process', 'positive regulation of response to stimulus', 'response to stimulus', 'positive regulation of immune response'}"
C0011849,Diabetes Mellitus,937,"{'response to oxygen-containing compound', 'homeostatic process', 'positive regulation of biological process', 'glucose homeostasis', 'response to organic substance', 'response to drug', 'carbohydrate homeostasis', 'response to chemical', 'response to stimulus', 'regulation of biological quality'}",0.28969539857420606,1053,"{'response to nitrogen compound', 'cellular response to chemical stimulus', 'phosphorylation', 'protein-containing complex', 'oxidoreductase activity, acting on diphenols and related substances as donors, cytochrome as acceptor', 'response to organic substance', 'cellular response to stimulus', 'response to chemical', 'response to stimulus', 'enzyme binding'}"
C0857379,Auricular malformation,135,"{'anatomical structure morphogenesis', 'negative regulation of RNA metabolic process', 'animal organ morphogenesis', 'cellular component organization', 'negative regulation of nucleobase-containing compound metabolic process', 'cellular component organization or biogenesis', 'developmental process', 'negative regulation of transcription by RNA polymerase II', 'membrane-bounded organelle', 'anatomical structure development'}",0.17597765363128492,286,"{'viral process', 'multi-organism process', 'organelle', 'signal transduction', 'cellular localization', 'interspecies interaction between organisms', 'cell surface receptor signaling pathway', 'symbiont process', 'enzyme binding', 'intracellular organelle'}"
C0740394,Hyperuricemia,0,"{'fructose binding', 'fructose 1,6-bisphosphate metabolic process', 'positive regulation of cysteine-type endopeptidase activity involved in apoptotic process', 'nucleoside phosphate catabolic process', 'energy reserve metabolic process', 'nucleotide catabolic process', 'regulation of DNA biosynthetic process', 'generation of precursor metabolites and energy', 'energy derivation by oxidation of organic compounds', 'oxidation-reduction process'}",0.0,236,"{'immune system process', 'extracellular vesicle', 'collagen binding', 'extracellular exosome', 'extracellular structure organization', 'extracellular region part', 'extracellular region', 'positive regulation of inflammatory response', 'tumor necrosis factor receptor binding', 'signaling receptor binding'}"
C0020555,Hypertrichosis,56,"{'respiratory chain complex', 'inner mitochondrial membrane protein complex', 'respiratory electron transport chain', 'mitochondrial respiratory chain complex I assembly', 'NADH dehydrogenase complex assembly', 'oxidoreductase complex', 'mitochondrial membrane part', 'mitochondrial respiratory chain complex assembly', 'NADH dehydrogenase complex', 'electron transport chain'}",0.46987951807228917,66,"{'respiratory chain complex', 'respiratory electron transport chain', 'mitochondrial protein complex', 'mitochondrial membrane', 'electron transport chain', 'oxidoreductase complex', 'organelle inner membrane', 'mitochondrial membrane part', 'inner mitochondrial membrane protein complex', 'mitochondrial inner membrane'}"
C1837732,Thickened helices,140,"{'phosphorylation', 'positive regulation of protein serine/threonine kinase activity', 'intracellular signal transduction', 'regulation of MAP kinase activity', 'positive regulation of MAP kinase activity', 'protein phosphorylation', 'small GTPase mediated signal transduction', 'positive regulation of intracellular signal transduction', 'MAPK cascade', 'signal transduction by protein phosphorylation'}",0.13389121338912133,131,"{'regulation of locomotion', 'regulation of intracellular signal transduction', 'regulation of cellular component movement', 'regulation of cell migration', 'cell junction', 'regulation of signal transduction', 'regulation of localization', 'regulation of cell motility', 'regulation of cellular component organization', 'regulation of protein localization'}"
C0423112,Short palpebral fissure,132,"{'DNA repair', 'Fanconi anaemia nuclear complex', 'nucleobase-containing compound metabolic process', 'cellular response to DNA damage stimulus', 'cellular response to stress', 'DNA metabolic process', 'cellular nitrogen compound metabolic process', 'nucleic acid metabolic process', 'interstrand cross-link repair', 'nuclear part'}",0.2545454545454545,282,"{'DNA repair', 'telomere maintenance', 'cellular response to DNA damage stimulus', 'single-stranded DNA binding', 'DNA metabolic process', 'nucleoplasm', 'chromosome organization', 'interstrand cross-link repair', 'nuclear part', 'nucleic acid metabolic process'}"
C0151744,Myocardial Ischemia,1741,"{'regulation of cell communication', 'cellular response to chemical stimulus', 'positive regulation of biological process', 'positive regulation of metabolic process', 'regulation of multicellular organismal process', 'response to organic substance', 'regulation of localization', 'signal transduction', 'response to chemical', 'response to stimulus'}",0.345225959904859,2218,"{'negative regulation of biological process', 'positive regulation of cellular process', 'regulation of response to stimulus', 'regulation of programmed cell death', 'cellular response to stimulus', 'regulation of apoptotic process', 'response to stimulus', 'response to chemical', 'negative regulation of cellular process', 'enzyme binding'}"
C0027746,Nerve Degeneration,1965,"{'regulation of phosphate metabolic process', 'positive regulation of cellular protein metabolic process', 'regulation of protein phosphorylation', 'regulation of phosphorylation', 'positive regulation of phosphate metabolic process', 'positive regulation of phosphorus metabolic process', 'positive regulation of protein metabolic process', 'regulation of phosphorus metabolic process', 'positive regulation of phosphorylation', 'positive regulation of protein modification process'}",0.3619859207113746,1711,"{'negative regulation of cellular process', 'negative regulation of biological process', 'regulation of catabolic process', 'positive regulation of biological process', 'regulation of programmed cell death', 'regulation of cell death', 'regulation of multicellular organismal process', 'response to chemical', 'response to stimulus', 'regulation of biological quality'}"
C0005283,beta Thalassemia,123,"{'pyrimidine ribonucleoside monophosphate biosynthetic process', 'pyrimidine ribonucleoside monophosphate metabolic process', ""'de novo' pyrimidine nucleobase biosynthetic process"", 'pyrimidine nucleobase biosynthetic process', 'response to drug', 'UMP metabolic process', ""'de novo' UMP biosynthetic process"", 'response to chemical', 'cellular iron ion homeostasis', 'UMP biosynthetic process'}",0.061068702290076333,16,"{'regulation of iron ion transport', 'iron ion transmembrane transporter activity', 'iron ion homeostasis', 'transferrin receptor binding', 'HFE-transferrin receptor complex', 'iron ion transmembrane transport', 'iron ion transport', 'cellular iron ion homeostasis', 'multicellular organismal iron ion homeostasis', 'cellular response to iron ion'}"
C0022821,Kyphosis deformity of spine,407,"{'cellular_component', 'cytoplasmic part', 'binding', 'protein binding', 'cellular process', 'developmental process', 'anatomical structure development', 'system development', 'molecular_function', 'biological_process'}",0.18548387096774194,1210,"{'positive regulation of nitrogen compound metabolic process', 'positive regulation of cellular process', 'positive regulation of biological process', 'positive regulation of metabolic process', 'positive regulation of macromolecule metabolic process', 'regulation of metabolic process', 'positive regulation of cellular metabolic process', 'regulation of primary metabolic process', 'regulation of nitrogen compound metabolic process', 'signaling receptor binding'}"
C0035222,"Respiratory Distress Syndrome, Adult",124,"{'vesicle', 'extracellular space', 'intracellular organelle lumen', 'response to chemical', 'membrane-bounded organelle', 'membrane-enclosed lumen', 'organelle lumen', 'response to stimulus', 'detoxification', 'extracellular region part'}",0.11001410437235543,663,"{'cellular macromolecule metabolic process', 'positive regulation of cellular process', 'positive regulation of biological process', 'regulation of multicellular organismal development', 'regulation of multicellular organismal process', 'macromolecule metabolic process', 'cellular response to stimulus', 'signal transduction', 'regulation of developmental process', 'negative regulation of cellular process'}"
C1260926,Abnormal pigmentation,47,"{'laminin complex', 'cell junction organization', 'Fanconi anaemia nuclear complex', 'epidermis development', 'DNA repair', 'cell-substrate junction assembly', 'cell junction assembly', 'cellular response to stress', 'hemidesmosome assembly', 'interstrand cross-link repair'}",0.0967741935483871,21,"{'nucleus', 'protein-containing complex', 'damaged DNA binding', 'cellular developmental process', 'Ski complex', 'organelle', 'membrane-bounded organelle', 'intracellular membrane-bounded organelle', 'nucleoplasm', 'chromosomal part'}"
C0263498,Premature canities,303,"{'positive regulation of nitrogen compound metabolic process', 'regulation of macromolecule metabolic process', 'melanocyte differentiation', 'positive regulation of metabolic process', 'telomere maintenance', 'positive regulation of macromolecule metabolic process', 'positive regulation of cellular metabolic process', 'regulation of cell population proliferation', 'pigment cell differentiation', 'telomere organization'}",0.15789473684210525,269,"{'negative regulation of blood vessel diameter', 'cytoplasm', 'regulation of blood vessel diameter', 'regulation of tube size', 'regulation of the force of heart contraction by chemical signal', 'regulation of blood vessel size', 'vasoconstriction', 'response to abiotic stimulus', 'regulation of tube diameter', 'regulation of anatomical structure size'}"
C0040264,Tinnitus,23,"{'fumarate reductase complex', 'succinate dehydrogenase complex (ubiquinone)', 'tricarboxylic acid cycle', 'mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)', 'succinate dehydrogenase activity', 'oxidoreductase activity, acting on the CH-CH group of donors, quinone or related compound as acceptor', 'regulation of receptor signaling pathway via JAK-STAT', 'succinate dehydrogenase (ubiquinone) activity', 'citrate metabolic process', 'succinate dehydrogenase complex'}",0.04411764705882353,48,"{'mitochondrial matrix', 'succinate-CoA ligase activity', 'tricarboxylic acid cycle', 'dicarboxylic acid metabolic process', 'succinate-CoA ligase (ADP-forming) activity', 'mitochondrial part', 'succinate metabolic process', 'citrate metabolic process', 'tricarboxylic acid metabolic process', 'succinyl-CoA metabolic process'}"
C0575081,Gait abnormality,487,"{'anatomical structure morphogenesis', 'organelle part', 'cytoplasmic part', 'biological_process', 'cellular process', 'cell part', 'developmental process', 'anatomical structure development', 'molecular_function', 'cellular_component'}",0.22994652406417113,1123,"{'positive regulation of nitrogen compound metabolic process', 'positive regulation of cellular process', 'positive regulation of biological process', 'positive regulation of metabolic process', 'protein-containing complex', 'positive regulation of macromolecule metabolic process', 'regulation of protein metabolic process', 'protein binding', 'positive regulation of cellular metabolic process', 'regulation of biological process'}"
C0154920,Pigmentary iris degeneration,60,"{'melanin biosynthetic process', 'nervous system process', 'visual perception', 'phenol-containing compound biosynthetic process', 'sensory perception of light stimulus', 'melanin metabolic process', 'pigment biosynthetic process', 'sensory perception', 'secondary metabolite biosynthetic process', 'secondary metabolic process'}",0.0,5,"{'positive regulation of nitrogen compound metabolic process', 'positive regulation of cellular process', 'histone-threonine phosphorylation', 'histone threonine kinase activity', 'organelle part', 'positive regulation of biological process', 'regulation of multicellular organismal development', 'calcium-dependent protein kinase C activity', 'histone H3-T6 phosphorylation', 'histone kinase activity (H3-T6 specific)'}"
C0039231,Tachycardia,465,"{'response to nitrogen compound', 'regulation of hormone secretion', 'regulation of peptide hormone secretion', 'response to drug', 'regulation of hormone levels', 'response to chemical', 'hormone activity', 'regulation of secretion', 'response to organonitrogen compound', 'regulation of biological quality'}",0.11669658886894076,157,"{'response to nitrogen compound', 'mitochondrial matrix', 'cellular response to peptide', 'succinate-CoA ligase activity', 'succinate-CoA ligase (ADP-forming) activity', 'succinate metabolic process', 'response to chemical', 'response to organonitrogen compound', 'regulation of biological quality', 'succinyl-CoA metabolic process'}"
C0392777,Poikiloderma,126,"{'nucleotide-excision repair', 'response to UV', 'DNA repair', 'damaged DNA binding', 'nucleotide-excision repair, preincision complex assembly', 'cellular response to DNA damage stimulus', 'global genome nucleotide-excision repair', 'nucleotide-excision repair, preincision complex stabilization', 'response to light stimulus', 'nucleotide-excision repair complex'}",0.006369426751592357,32,"{'regulation of macromolecule metabolic process', 'phosphatidylinositol bisphosphate kinase activity', 'positive regulation of protein kinase B signaling', 'T cell costimulation', 'lipid phosphorylation', 'phosphatidylinositol 3-kinase activity', 'lymphocyte costimulation', 'phosphatidylinositol phosphorylation', 'Ski complex', 'phosphatidylinositol-4,5-bisphosphate 3-kinase activity'}"
C1854928,Protuberant abdomen,28,"{'collagen type XI trimer', 'extracellular matrix structural constituent conferring tensile strength', 'termination of signal transduction', 'glucose-6-phosphate transport', 'hexose phosphate transport', 'fibrillar collagen trimer', 'collagen fibril organization', 'skeletal system development', 'system development', 'chondrocyte differentiation'}",0.0,0,"{'response to electrical stimulus', 'peptidyl-tyrosine autophosphorylation', 'positive regulation of cell death', 'response to ketamine', 'response to inorganic substance', 'cellular water homeostasis', 'positive regulation of programmed cell death', 'response to Aroclor 1254', 'cellular response to monosodium glutamate', 'regulation of cardiac muscle hypertrophy'}"
C0001627,Congenital adrenal hyperplasia,85,"{'hormone biosynthetic process', 'glucocorticoid metabolic process', 'glucocorticoid biosynthetic process', 'steroid biosynthetic process', 'cellular hormone metabolic process', 'response to hormone', 'C21-steroid hormone metabolic process', 'mineralocorticoid biosynthetic process', 'cellular response to hormone stimulus', 'mineralocorticoid metabolic process'}",0.06153846153846154,53,"{'RNA polymerase II regulatory region sequence-specific DNA binding', 'positive regulation of multicellular organismal process', 'regulation of dense core granule biogenesis', 'RNA polymerase II regulatory region DNA binding', 'sequence-specific double-stranded DNA binding', 'transcription regulatory region sequence-specific DNA binding', 'transcription regulatory region DNA binding', 'regulatory region nucleic acid binding', 'regulation of lipid biosynthetic process', 'double-stranded DNA binding'}"
C0265215,Meckel-Gruber syndrome,46,"{'ciliary transition zone', 'ciliary basal body-plasma membrane docking', 'membrane docking', 'ciliary part', 'cell projection assembly', 'MKS complex', 'organelle localization by membrane tethering', 'cilium assembly', 'cilium organization', 'plasma membrane bounded cell projection assembly'}",0.20909090909090908,87,"{'positive regulation of protein localization to Cajal body', 'ciliary basal body-plasma membrane docking', 'organelle assembly', 'cell projection assembly', 'centriolar satellite', 'regulation of protein localization to Cajal body', 'cilium assembly', 'cilium organization', 'plasma membrane bounded cell projection assembly', 'chaperonin-containing T-complex'}"
C0015967,Fever,1403,"{'immune system process', 'positive regulation of multicellular organismal process', 'cell surface receptor signaling pathway', 'positive regulation of biological process', 'regulation of immune system process', 'regulation of immune response', 'immune response', 'response to external stimulus', 'response to stimulus', 'response to stress'}",0.3400657585720996,1450,"{'positive regulation of nitrogen compound metabolic process', 'positive regulation of biological process', 'positive regulation of metabolic process', 'positive regulation of macromolecule metabolic process', 'regulation of protein metabolic process', 'signal transduction', 'response to stimulus', 'positive regulation of cellular metabolic process', 'cell surface receptor signaling pathway', 'enzyme binding'}"
C0020502,Hyperparathyroidism,183,"{'regulation of protein serine/threonine kinase activity', 'regulation of cyclin-dependent protein serine/threonine kinase activity', 'negative regulation of cyclin-dependent protein serine/threonine kinase activity', 'negative regulation of cyclin-dependent protein kinase activity', 'cyclin-dependent protein serine/threonine kinase regulator activity', 'negative regulation of cell cycle G1/S phase transition', 'regulation of catalytic activity', 'regulation of cyclin-dependent protein kinase activity', 'protein serine/threonine kinase inhibitor activity', 'cyclin-dependent protein serine/threonine kinase inhibitor activity'}",0.14414414414414414,325,"{'protein serine/threonine kinase activity', 'peptidyl-serine phosphorylation', 'kinase activity', 'platelet activation', 'negative regulation of glial cell apoptotic process', 'protein kinase C activity', 'regulation of glial cell apoptotic process', 'phosphotransferase activity, alcohol group as acceptor', 'protein kinase activity', 'peptidyl-serine modification'}"
C0018818,Ventricular Septal Defects,673,"{'anatomical structure morphogenesis', 'embryonic morphogenesis', 'regulation of multicellular organismal process', 'animal organ development', 'developmental process', 'cellular process', 'positive regulation of RNA biosynthetic process', 'positive regulation of nucleic acid-templated transcription', 'positive regulation of transcription, DNA-templated', 'anatomical structure development'}",0.30046635576282477,1279,"{'regulation of nucleobase-containing compound metabolic process', 'positive regulation of metabolic process', 'positive regulation of macromolecule metabolic process', 'regulation of macromolecule biosynthetic process', 'regulation of cellular macromolecule biosynthetic process', 'regulation of RNA metabolic process', 'positive regulation of gene expression', 'regulation of biosynthetic process', 'regulation of gene expression', 'regulation of cellular biosynthetic process'}"
C1859461,Femoral bowing,70,"{'bone mineralization', 'anatomical structure morphogenesis', 'ossification', 'tissue development', 'animal organ morphogenesis', 'biomineral tissue development', 'cellular response to transforming growth factor beta stimulus', 'skeletal system development', 'response to transforming growth factor beta', 'extracellular matrix organization'}",0.008064516129032258,55,"{'protein-containing complex binding', 'organonitrogen compound catabolic process', 'post-translational protein modification', 'signal transduction', 'catabolic process', 'protein catabolic process', 'protein polyubiquitination', 'cell surface receptor signaling pathway', 'negative regulation of cellular process', 'protein metabolic process'}"
C0576860,Narrowing of ear canal,34,"{'embryonic cranial skeleton morphogenesis', 'negative regulation of biological process', 'embryonic organ morphogenesis', 'morphogenesis of a branching structure', 'positive regulation of secondary heart field cardioblast proliferation', 'morphogenesis of a branching epithelium', 'inner ear morphogenesis', 'embryonic skeletal system morphogenesis', 'negative regulation of cellular process', 'skeletal system morphogenesis'}",0.06779661016949153,92,"{'positive regulation of nitrogen compound metabolic process', 'negative regulation of biological process', 'positive regulation of metabolic process', 'positive regulation of macromolecule metabolic process', 'cellular developmental process', 'Wnt signalosome', 'positive regulation of cellular metabolic process', 'regulation of cell population proliferation', 'regulation of transferase activity', 'negative regulation of cellular process'}"
C0003119,Anophthalmos,174,"{'anatomical structure morphogenesis', 'animal organ morphogenesis', 'sensory organ development', 'animal organ development', 'transcription regulatory region sequence-specific DNA binding', 'transcription regulatory region DNA binding', 'regulatory region nucleic acid binding', 'sequence-specific double-stranded DNA binding', 'positive regulation of transcription, DNA-templated', 'double-stranded DNA binding'}",0.005747126436781609,1,"{'regulation of anoikis', 'anatomical structure morphogenesis', 'negative regulation of Wnt signaling pathway', 'transcription factor complex', 'animal organ morphogenesis', 'multicellular organismal process', 'repressing transcription factor binding', 'transcription factor binding', 'positive regulation of neurogenesis', 'negative regulation of canonical Wnt signaling pathway'}"
C1458155,Mammary Neoplasms,2888,"{'negative regulation of biological process', 'positive regulation of cellular process', 'positive regulation of biological process', 'biological regulation', 'developmental process', 'regulation of cell population proliferation', 'response to chemical', 'response to stimulus', 'regulation of biological process', 'negative regulation of cellular process'}",0.38718929254302104,2916,"{'regulation of macromolecule metabolic process', 'positive regulation of cellular process', 'negative regulation of biological process', 'positive regulation of biological process', 'protein-containing complex', 'regulation of metabolic process', 'protein binding', 'regulation of primary metabolic process', 'negative regulation of cellular process', 'regulation of nitrogen compound metabolic process'}"
C3536741,Discordant ventriculoarterial connection,33,"{'anatomical structure morphogenesis', 'pattern specification process', 'cardiac septum morphogenesis', 'embryonic morphogenesis', 'tube morphogenesis', 'animal organ development', 'tissue morphogenesis', 'epithelial tube morphogenesis', 'system development', 'outflow tract septum morphogenesis'}",0.023668639053254437,140,"{'regulation of telomeric D-loop disassembly', 'regulation of telomere maintenance via semi-conservative replication', 'negative regulation of telomere maintenance via semi-conservative replication', 'regulation of DNA-templated transcription, initiation', 'negative regulation of telomeric loop disassembly', 'negative regulation of telomeric D-loop disassembly', 'positive regulation of DNA-templated transcription, initiation', 'negative regulation of exonuclease activity', 'sequence-specific DNA binding', 'double-stranded DNA binding'}"
C0239174,Late tooth eruption,520,"{'organelle part', 'regulation of multicellular organism growth', 'regulation of multicellular organismal development', 'regulation of multicellular organismal process', 'multicellular organismal process', 'intracellular organelle part', 'developmental process', 'response to stimulus', 'regulation of developmental process', 'anatomical structure development'}",0.2939150401836969,607,"{'positive regulation of nitrogen compound metabolic process', 'anatomical structure morphogenesis', 'positive regulation of cellular process', 'positive regulation of biological process', 'positive regulation of metabolic process', 'positive regulation of macromolecule metabolic process', 'positive regulation of signal transduction', 'positive regulation of cellular metabolic process', 'cell surface receptor signaling pathway', 'regulation of nitrogen compound metabolic process'}"
C0019189,"Hepatitis, Chronic",322,"{'copper ion binding', 'cellular developmental process', 'transition metal ion homeostasis', 'metallochaperone activity', 'regulation of molecular function', 'copper chaperone activity', 'cellular oxidant detoxification', 'detoxification', 'cellular transition metal ion homeostasis', 'copper ion transport'}",0.11886304909560723,111,"{'type I interferon signaling pathway', 'negative regulation of cell death', 'cytokine-mediated signaling pathway', 'signal transduction', 'response to external stimulus', 'response to stimulus', 'response to chemical', 'response to other organism', 'response to biotic stimulus', 'response to virus'}"
C4023909,Aplasia/Hypoplasia of the abdominal wall musculature,46,"{'regulation of small GTPase mediated signal transduction', 'anatomical structure morphogenesis', 'immune response-regulating cell surface receptor signaling pathway', 'small GTPase mediated signal transduction', 'neurotrophin signaling pathway', 'regulation of biological process', 'regulation of Ras protein signal transduction', 'neurotrophin TRK receptor signaling pathway', 'MAPK cascade', 'signal transduction by protein phosphorylation'}",0.11818181818181818,77,"{'regulation of cell communication', 'anatomical structure morphogenesis', 'positive regulation of cell fate specification', 'embryonic morphogenesis', 'regulation of signal transduction', 'regulation of cellular process', 'signal transduction', 'regulation of biological process', 'regulation of signaling', 'cell differentiation'}"
C1868571,"Thick, flared eyebrows",180,"{'negative regulation of cellular process', 'anatomical structure morphogenesis', 'negative regulation of biological process', 'negative regulation of nucleobase-containing compound metabolic process', 'chromatin binding', 'mediator complex binding', 'developmental process', 'anatomical structure development', 'system development', 'nucleoplasm'}",0.11452513966480447,219,"{'regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway', 'regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway', 'positive regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway', 'regulation of protein localization to membrane', 'regulation of membrane permeability', 'positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway', 'regulation of mitochondrial membrane permeability', 'positive regulation of establishment of protein localization to mitochondrion', 'positive regulation of protein localization to membrane', 'regulation of establishment of protein localization to mitochondrion'}"
C1849073,Fused vertebrae,158,"{'anatomical structure morphogenesis', 'negative regulation of smoothened signaling pathway', 'regulation of multicellular organismal development', 'embryonic morphogenesis', 'negative regulation of transcription, DNA-templated', 'animal organ development', 'multicellular organismal process', 'developmental process', 'molecular transducer activity', 'anatomical structure development'}",0.18333333333333332,197,"{'system development', 'anatomical structure morphogenesis', 'pattern specification process', 'patched binding', 'dorsal/ventral pattern formation', 'animal organ morphogenesis', 'positive regulation of signal transduction', 'tube morphogenesis', 'multicellular organismal process', 'cell surface receptor signaling pathway'}"
C0026847,Spinal Muscular Atrophy,0,"{'protein-containing complex subunit organization', 'drug binding', 'minus-end-directed organelle transport along microtubule', 'SMN-Sm protein complex', 'Gemini of coiled bodies', 'SMN complex', 'organelle', 'perikaryon', 'membrane-bounded organelle', 'intracellular membrane-bounded organelle'}",0.0,0,"{'regulation of mRNA catabolic process', 'regulation of transcription elongation from RNA polymerase II promoter', 'regulation of mRNA metabolic process', 'sex chromosome', 'cellular localization', 'regulation of RNA stability', 'positive regulation of chromosome segregation', 'negative regulation of transcription elongation from RNA polymerase II promoter', 'negative regulation of DNA-templated transcription, elongation', 'regulation of mRNA stability'}"
C0008073,Developmental Disabilities,151,"{'regulation of synaptic plasticity', 'organic anion transport', 'plasma membrane part', 'cognition', 'modulation of chemical synaptic transmission', 'regulation of trans-synaptic signaling', 'positive regulation of synaptic transmission', 'adult behavior', 'anion transport', 'long-term synaptic potentiation'}",0.04987531172069826,270,"{'negative regulation of biological process', 'regulation of response to stimulus', 'cellular component organization', 'ciliary part', 'regulation of cell cycle', 'regulation of response to stress', 'cellular component organization or biogenesis', 'response to chemical', 'positive regulation of protein metabolic process', 'cellular component assembly'}"
C1848207,Poor speech,50,"{'protein domain specific binding', 'organelle part', 'vesicle-mediated transport', 'cognition', 'nervous system process', 'protein-containing complex', 'multicellular organismal process', 'regulation of cellular component organization', 'myeloid leukocyte activation', 'biological_process'}",0.06097560975609756,37,"{'cytoplasm', 'organonitrogen compound metabolic process', 'other organism cell', 'positive regulation of cellular protein metabolic process', 'regulation of protein metabolic process', 'choline-phosphate cytidylyltransferase activity', 'binding', 'positive regulation of protein metabolic process', 'molecular_function', 'biological_process'}"
C0005941,"Bone Diseases, Developmental",60,"{'anatomical structure morphogenesis', 'animal organ morphogenesis', 'regulation of multicellular organism growth', 'positive regulation of transcription by RNA polymerase II', 'multicellular organismal process', 'developmental process', 'appendage morphogenesis', 'skeletal system development', 'system development', 'limb morphogenesis'}",0.07067669172932331,652,"{'positive regulation of biological process', 'movement of cell or subcellular component', 'negative regulation of cell population proliferation', 'cell activation', 'multicellular organismal process', 'developmental process', 'regulation of cell population proliferation', 'regulation of developmental process', 'regulation of cellular component organization', 'cell surface receptor signaling pathway'}"
C0162285,Edema of eyelid,0,"{'intracellular protein transport', 'protein targeting', 'protein transmembrane import into intracellular organelle', 'protein transmembrane transport', 'peroxisomal membrane transport', 'regulation of stem cell proliferation', 'protein targeting to peroxisome', 'protein import into peroxisome matrix', 'intracellular protein transmembrane transport', 'protein localization to peroxisome'}",0.0,10,"{'ATP-activated inward rectifier potassium channel activity', 'negative regulation of epithelial cell migration', 'regulation of membrane potential', 'inward rectifying potassium channel', 'negative regulation of blood vessel endothelial cell migration', 'response to external stimulus', 'potassium channel complex', 'response to stimulus', 'negative regulation of endothelial cell migration', 'regulation of blood vessel endothelial cell migration'}"
C0029882,Otitis Media,140,"{'immune system process', 'B cell activation', 'positive regulation of hemopoiesis', 'immune response', 'NADPH oxidase complex', 'cell activation', 'response to stimulus', 'positive regulation of leukocyte differentiation', 'leukocyte activation', 'respiratory burst'}",0.03535353535353535,65,"{'organelle part', 'viral process', 'interspecies interaction between organisms', 'protein-containing complex', 'regulation of protein metabolic process', 'cellular response to stimulus', 'protein binding', 'intracellular organelle part', 'structural constituent of postsynaptic actin cytoskeleton', 'symbiont process'}"
C4020892,Capuchin ears,214,"{'positive regulation of cellular biosynthetic process', 'positive regulation of metabolic process', 'bud elongation involved in lung branching', 'positive regulation of macromolecule biosynthetic process', 'positive regulation of cellular metabolic process', 'positive regulation of RNA metabolic process', 'positive regulation of RNA biosynthetic process', 'positive regulation of nucleic acid-templated transcription', 'anatomical structure development', 'positive regulation of nucleobase-containing compound metabolic process'}",0.026785714285714284,16,"{'negative regulation of biosynthetic process', 'negative regulation of cellular macromolecule biosynthetic process', 'negative regulation of metabolic process', 'negative regulation of cellular biosynthetic process', 'transcription factor complex', 'negative regulation of macromolecule biosynthetic process', 'negative regulation of cellular metabolic process', 'negative regulation of macromolecule metabolic process', 'negative regulation of cellular process', 'negative regulation of nitrogen compound metabolic process'}"
C1390474,Increased susceptibility to fractures,138,"{'acetylcholine binding', 'animal organ morphogenesis', 'acetylcholine-gated channel complex', 'multicellular organismal process', 'response to chemical', 'developmental process', 'skin morphogenesis', 'response to endogenous stimulus', 'acetylcholine-gated cation-selective channel activity', 'regulation of biological quality'}",0.057777777777777775,100,"{'cyclic nucleotide biosynthetic process', 'cyclic purine nucleotide metabolic process', 'phosphorus-oxygen lyase activity', 'cyclic nucleotide metabolic process', 'guanylate cyclase activity', 'signal transduction', 'response to stimulus', 'regulation of biological process', 'cell surface receptor signaling pathway', 'cyclase activity'}"
